WaterYear,WaterWeek,StartDate,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelHeadpond,LevelTailwater,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy
1924,25,1925-03-18,1884,49,9,9,9,107,183,0.1,1045,656,51,9,16,32,548,100,18,25,41,655,1188,261,261,261,261,990.0,970.8,0.82,0.41,988.8,17.5,17.5,17.5,17.5,0.93,0.93,0.93,0.93,40.8,40.8,40.8,40.8,163.4,27450
1924,26,1925-03-25,3185,49,9,9,9,107,183,0.06,1045,1957,51,9,16,71,1810,100,18,25,80,1917,1188,261,261,261,261,990.0,974.0,0.82,0.41,988.8,14.3,14.3,14.3,14.3,0.9,0.9,0.9,0.9,32.3,32.3,32.3,32.3,129.3,21716
1924,27,1925-04-01,3339,54,13,14,19,117,217,0.07,1045,2077,45,5,10,61,1954,100,18,25,80,2071,1188,261,261,261,261,990.0,974.3,0.82,0.41,988.8,13.9,13.9,13.9,13.9,0.9,0.9,0.9,0.9,31.4,31.4,31.4,31.4,125.6,21094
1924,28,1925-04-08,3074,54,13,14,19,117,217,0.07,1045,1812,46,5,10,61,1689,100,18,25,80,1806,1188,261,261,261,261,990.0,973.8,0.82,0.41,988.8,14.5,14.5,14.5,14.5,0.9,0.9,0.9,0.9,32.9,32.9,32.9,32.9,131.7,22132
1924,29,1925-04-15,3107,54,13,14,19,117,217,0.07,1045,1845,45,5,11,61,1722,100,18,25,80,1839,1188,261,261,261,261,990.0,973.8,0.82,0.41,988.8,14.4,14.4,14.4,14.4,0.9,0.9,0.9,0.9,32.7,32.7,32.7,32.7,131.0,22001
1924,30,1925-04-22,3276,54,13,14,19,117,217,0.07,1045,2014,46,4,11,61,1891,100,18,25,80,2008,1188,261,261,261,261,990.0,974.2,0.82,0.41,988.8,14.1,14.1,14.1,14.1,0.9,0.9,0.9,0.9,31.8,31.8,31.8,31.8,127.0,21337
1924,31,1925-04-29,2943,61,13,16,21,177,291,0.1,1045,1606,38,4,8,58,1497,100,18,25,80,1675,1188,261,261,261,261,990.0,973.5,0.82,0.41,988.8,14.8,14.8,14.8,14.8,0.91,0.91,0.91,0.91,33.7,33.7,33.7,33.7,135.0,22673
1924,32,1925-05-06,2528,62,13,15,21,195,308,0.12,1045,1175,37,4,9,58,1065,100,18,25,79,1260,1188,261,261,261,261,990.0,972.5,0.82,0.41,988.8,15.8,15.8,15.8,15.8,0.92,0.92,0.92,0.92,36.4,36.4,36.4,36.4,145.4,24432
1924,33,1925-05-13,2170,55,13,13,17,178,276,0.13,1045,849,45,5,12,52,735,100,18,25,69,913,1188,261,261,261,261,990.0,971.6,0.82,0.41,988.8,16.7,16.7,16.7,16.7,0.93,0.93,0.93,0.93,38.8,38.8,38.8,38.8,155.1,26051
1924,34,1925-05-20,1885,55,13,13,17,178,276,0.15,1045,564,45,4,12,34,467,100,18,25,51,645,1188,261,261,261,261,990.0,970.8,0.82,0.41,988.8,17.5,17.5,17.5,17.5,0.93,0.93,0.93,0.93,40.8,40.8,40.8,40.8,163.2,27420
1924,35,1925-05-27,1616,54,12,12,15,161,257,0.16,1045,314,45,5,12,19,231,100,18,25,35,392,1188,261,261,261,261,990.0,970.0,0.82,0.41,988.8,18.3,18.3,18.3,18.3,0.93,0.93,0.93,0.93,42.8,42.8,42.8,42.8,171.2,28768
1924,36,1925-06-03,1410,53,12,12,13,120,210,0.15,1045,155,35,5,8,9,96,88,17,20,22,216,1171,261,261,261,261,990.0,969.3,0.8,0.41,988.8,19.0,19.0,19.0,19.0,0.93,0.93,0.93,0.93,44.5,44.5,44.5,44.5,177.8,29872
1924,37,1925-06-10,1190,53,12,12,13,120,210,0.18,977,3,0,0,0,0,2,53,12,12,13,122,1055,244,244,244,244,990.0,968.5,0.64,0.34,989.0,20.1,20.1,20.1,20.1,0.94,0.94,0.94,0.94,44.2,44.2,44.2,44.2,176.8,29700
1924,38,1925-06-17,1076,53,12,12,13,120,210,0.2,866,0,0,0,0,0,0,53,12,12,13,120,943,216,216,216,216,990.0,968.1,0.52,0.24,989.2,20.8,20.8,20.8,20.8,0.94,0.94,0.94,0.94,40.4,40.4,40.4,40.4,161.6,27147
1924,39,1925-06-24,924,53,12,12,13,120,210,0.23,714,0,0,0,0,0,0,53,12,12,13,120,791,228,228,228,201,990.0,967.5,0.39,0.15,989.5,21.6,21.6,21.6,21.2,0.94,0.94,0.94,0.94,44.4,44.4,44.4,38.2,138.6,23282
1924,40,1925-07-01,727,50,10,9,9,108,186,0.26,541,0,0,0,0,0,0,50,10,9,9,108,610,215,215,194,0,990.0,966.7,0.27,0.09,989.6,22.6,22.6,22.5,0.0,0.94,0.94,0.93,0.0,43.7,43.7,38.7,0.0,109.5,18391
1924,41,1925-07-08,565,50,10,9,9,108,186,0.33,379,0,0,0,0,0,0,50,10,9,9,108,448,189,189,0,0,990.0,966.0,0.19,0.05,989.8,23.5,23.5,0.0,0.0,0.93,0.93,0.0,0.0,39.6,39.6,0.0,0.0,79.2,13311
1924,42,1925-07-15,460,50,10,9,9,108,186,0.4,274,0,0,0,0,0,0,50,10,9,9,108,343,172,142,0,0,990.0,965.5,0.16,0.02,989.8,24.1,24.1,0.0,0.0,0.93,0.92,0.0,0.0,36.9,30.0,0.0,0.0,58.3,9798
1924,43,1925-07-22,396,50,10,9,9,108,186,0.47,210,0,0,0,0,0,0,50,10,9,9,108,279,210,0,0,0,990.0,965.3,0.13,0.01,989.9,24.3,0.0,0.0,0.0,0.94,0.0,0.0,0.0,45.8,0.0,0.0,0.0,45.8,7695
1924,44,1925-07-29,346,43,8,6,6,80,145,0.42,200,0,0,0,0,0,0,43,8,6,6,80,259,200,0,0,0,990.0,965.1,0.13,0.01,989.9,24.5,0.0,0.0,0.0,0.94,0.0,0.0,0.0,44.0,0.0,0.0,0.0,44.0,7391
1924,45,1925-08-05,306,39,7,5,4,60,115,0.38,191,0,0,0,0,0,0,39,7,5,4,60,242,191,0,0,0,990.0,964.9,0.12,0.01,989.9,24.7,0.0,0.0,0.0,0.94,0.0,0.0,0.0,42.1,0.0,0.0,0.0,42.1,7079
1924,46,1925-08-12,278,39,7,5,4,60,115,0.41,163,0,0,0,0,0,0,39,7,5,4,60,214,163,0,0,0,990.0,964.8,0.11,0.01,989.9,24.9,0.0,0.0,0.0,0.93,0.0,0.0,0.0,35.8,0.0,0.0,0.0,35.8,6007
1924,47,1925-08-19,247,39,7,5,4,60,115,0.47,132,0,0,0,0,0,0,39,7,5,4,60,183,132,0,0,0,990.0,964.8,0.1,0.0,989.9,25.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.7,0.0,0.0,0.0,28.7,4817
1924,48,1925-08-26,234,37,6,4,3,55,108,0.46,125,0,0,0,0,0,0,37,6,4,3,55,175,125,0,0,0,990.0,964.7,0.1,0.0,989.9,25.1,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.2,0.0,0.0,0.0,27.2,4577
1924,49,1925-09-02,216,30,6,4,2,30,72,0.33,144,0,0,0,0,0,0,30,6,4,2,30,184,144,0,0,0,990.0,964.7,0.1,0.0,989.9,25.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,31.7,0.0,0.0,0.0,31.7,5322
1924,50,1925-09-09,202,30,6,4,2,30,72,0.36,130,0,0,0,0,0,0,30,6,4,2,30,170,130,0,0,0,990.0,964.7,0.1,0.0,989.9,25.1,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.3,0.0,0.0,0.0,28.3,4759
1924,51,1925-09-16,198,30,6,4,2,30,72,0.36,126,0,0,0,0,0,0,30,6,4,2,30,166,126,0,0,0,990.0,964.5,0.1,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.7,0.0,0.0,0.0,27.7,4661
1924,52,1925-09-23,190,30,6,4,2,30,72,0.38,118,0,0,0,0,0,0,30,6,4,2,30,158,118,0,0,0,990.0,964.4,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.91,0.0,0.0,0.0,25.8,0.0,0.0,0.0,25.8,4328
1924,53,1925-09-30,186,30,6,4,2,30,72,0.39,114,0,0,0,0,0,0,30,6,4,2,30,154,114,0,0,0,990.0,964.4,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.7,0.0,0.0,0.0,24.7,593
1925,1,1925-10-01,181,24,4,2,2,20,52,0.29,129,0,0,0,0,0,0,24,4,2,2,20,159,129,0,0,0,990.0,964.4,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.4,0.0,0.0,0.0,28.4,4776
1925,2,1925-10-08,170,24,4,2,2,20,52,0.31,118,0,0,0,0,0,0,24,4,2,2,20,148,118,0,0,0,990.0,964.5,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.91,0.0,0.0,0.0,25.9,0.0,0.0,0.0,25.9,4355
1925,3,1925-10-15,165,24,4,2,2,20,52,0.31,113,0,0,0,0,0,0,24,4,2,2,20,143,113,0,0,0,990.0,964.5,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.6,0.0,0.0,0.0,24.6,4127
1925,4,1925-10-22,164,24,4,2,2,20,52,0.32,112,0,0,0,0,0,0,24,4,2,2,20,142,112,0,0,0,990.0,964.5,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.4,0.0,0.0,0.0,24.4,4092
1925,5,1925-10-29,160,23,4,2,2,19,50,0.32,109,0,0,0,0,0,0,23,4,2,2,19,138,109,0,0,0,990.0,964.5,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.9,0.0,0.0,0.0,23.5,0.0,0.0,0.0,23.5,3950
1925,6,1925-11-05,171,23,4,2,2,19,50,0.29,121,0,0,0,0,0,0,23,4,2,2,19,150,121,0,0,0,990.0,964.5,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,26.4,0.0,0.0,0.0,26.4,4441
1925,7,1925-11-12,187,23,4,2,2,19,50,0.27,137,0,0,0,0,0,0,23,4,2,2,19,166,137,0,0,0,990.0,964.4,0.1,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,30.3,0.0,0.0,0.0,30.3,5086
1925,8,1925-11-19,211,23,4,2,2,19,50,0.24,161,0,0,0,0,0,0,23,4,2,2,19,190,161,0,0,0,990.0,964.6,0.1,0.01,989.9,25.1,0.0,0.0,0.0,0.92,0.0,0.0,0.0,35.5,0.0,0.0,0.0,35.5,5965
1925,9,1925-11-26,266,25,4,2,2,23,57,0.22,208,0,0,0,0,0,0,25,4,2,2,23,240,208,0,0,0,990.0,964.8,0.12,0.01,989.9,24.8,0.0,0.0,0.0,0.94,0.0,0.0,0.0,46.3,0.0,0.0,0.0,46.3,7776
1925,10,1925-12-03,279,31,5,3,2,36,77,0.28,202,0,0,0,0,0,0,31,5,3,2,36,241,202,0,0,0,990.0,964.8,0.12,0.01,989.9,24.7,0.0,0.0,0.0,0.94,0.0,0.0,0.0,45.0,0.0,0.0,0.0,45.0,7555
1925,11,1925-12-10,316,31,5,3,2,36,77,0.24,239,0,0,0,0,0,0,31,5,3,2,36,278,239,0,0,0,990.0,964.9,0.13,0.02,989.8,24.5,0.0,0.0,0.0,0.95,0.0,0.0,0.0,53.5,0.0,0.0,0.0,53.5,8981
1925,12,1925-12-17,344,31,5,3,2,36,77,0.22,267,0,0,0,0,0,0,31,5,3,2,36,306,170,135,0,0,990.0,965.0,0.14,0.02,989.8,24.6,24.6,0.0,0.0,0.92,0.91,0.0,0.0,37.2,29.1,0.0,0.0,58.0,9737
1925,13,1925-12-24,397,31,5,3,2,36,77,0.19,320,0,0,0,0,0,0,31,5,3,2,36,359,160,160,0,0,990.0,965.3,0.16,0.03,989.8,24.4,24.4,0.0,0.0,0.92,0.92,0.0,0.0,34.3,34.3,0.0,0.0,68.6,11521
1925,14,1925-12-31,430,33,5,3,2,43,89,0.21,341,0,0,0,0,0,0,33,5,3,2,43,384,170,170,0,0,990.0,965.4,0.17,0.04,989.8,24.2,24.2,0.0,0.0,0.93,0.93,0.0,0.0,36.6,36.6,0.0,0.0,73.2,12290
1925,15,1926-01-07,460,34,5,4,3,45,91,0.2,369,0,0,0,0,0,0,34,5,4,3,45,412,184,184,0,0,990.0,965.5,0.18,0.04,989.8,24.0,24.0,0.0,0.0,0.93,0.93,0.0,0.0,39.3,39.3,0.0,0.0,78.7,13213
1925,16,1926-01-14,491,34,5,4,3,45,91,0.19,400,0,0,0,0,0,0,34,5,4,3,45,443,200,200,0,0,990.0,965.7,0.19,0.05,989.8,23.8,23.8,0.0,0.0,0.94,0.94,0.0,0.0,42.6,42.6,0.0,0.0,85.2,14320
1925,17,1926-01-21,543,34,5,4,3,45,91,0.17,452,0,0,0,0,0,0,34,5,4,3,45,495,226,226,0,0,990.0,965.9,0.21,0.06,989.7,23.5,23.5,0.0,0.0,0.94,0.94,0.0,0.0,47.9,47.9,0.0,0.0,95.7,16081
1925,18,1926-01-28,575,34,5,4,3,48,97,0.17,478,0,0,0,0,0,0,34,5,4,3,48,522,239,239,0,0,990.0,966.0,0.22,0.07,989.7,23.3,23.3,0.0,0.0,0.94,0.94,0.0,0.0,50.3,50.3,0.0,0.0,100.6,16896
1925,19,1926-02-04,633,36,6,5,4,54,105,0.17,528,0,0,0,0,0,0,36,6,5,4,54,575,223,223,188,0,990.0,966.3,0.25,0.08,989.7,23.0,23.0,22.9,0.0,0.94,0.94,0.93,0.0,46.4,46.4,38.3,0.0,109.1,18337
1925,20,1926-02-11,697,36,6,5,4,54,105,0.15,592,0,0,0,0,0,0,36,6,5,4,54,639,197,197,197,0,990.0,966.6,0.29,0.11,989.6,22.8,22.8,22.8,0.0,0.93,0.93,0.93,0.0,39.9,39.9,39.9,0.0,119.7,20102
1925,21,1926-02-18,807,36,6,5,4,54,105,0.13,702,0,0,0,0,0,0,36,6,5,4,54,749,224,224,224,200,990.0,967.0,0.36,0.15,989.5,22.1,22.1,22.1,21.6,0.94,0.94,0.94,0.93,44.6,44.6,44.6,38.4,139.1,23375
1925,22,1926-02-25,995,38,6,5,4,59,115,0.12,879,0,0,0,0,0,0,38,6,5,4,59,930,219,219,219,219,990.0,967.8,0.51,0.25,989.2,21.1,21.1,21.1,21.1,0.94,0.94,0.94,0.94,41.6,41.6,41.6,41.6,166.5,27977
1925,23,1926-03-04,1400,41,8,7,6,67,129,0.09,1045,226,44,7,11,10,153,85,15,18,16,220,1164,261,261,261,261,990.0,969.3,0.79,0.41,988.8,19.0,19.0,19.0,19.0,0.93,0.93,0.93,0.93,44.6,44.6,44.6,44.6,178.2,29945
1925,24,1926-03-11,1938,49,9,9,9,107,183,0.09,1045,710,51,9,16,34,599,100,18,25,43,706,1188,261,261,261,261,990.0,970.9,0.82,0.41,988.8,17.3,17.3,17.3,17.3,0.93,0.93,0.93,0.93,40.4,40.4,40.4,40.4,161.7,27168
1925,25,1926-03-18,3380,49,9,9,9,107,183,0.06,1045,2152,51,9,16,68,2007,100,18,25,77,2114,1188,261,261,261,261,990.0,974.3,0.82,0.41,988.8,14.0,14.0,14.0,14.0,0.89,0.89,0.89,0.89,31.4,31.4,31.4,31.4,125.5,21090
1925,26,1926-03-25,4450,49,9,9,9,107,183,0.04,1045,3222,51,9,16,71,3075,100,18,25,80,3182,1188,261,261,261,261,990.0,976.4,0.82,0.41,988.8,11.9,11.9,11.9,11.9,0.86,0.86,0.86,0.86,25.6,25.6,25.6,25.6,102.4,17205
1925,27,1926-04-01,4360,70,14,18,25,168,295,0.07,1045,3020,30,4,7,55,2924,100,18,25,80,3092,1188,261,261,261,261,990.0,976.3,0.82,0.41,988.8,12.0,12.0,12.0,12.0,0.86,0.86,0.86,0.86,26.0,26.0,26.0,26.0,104.1,17492
1925,28,1926-04-08,4158,70,14,18,25,168,295,0.07,1045,2818,30,4,7,55,2722,100,18,25,80,2890,1188,261,261,261,261,990.0,975.9,0.82,0.41,988.8,12.4,12.4,12.4,12.4,0.87,0.87,0.87,0.87,27.0,27.0,27.0,27.0,108.1,18162
1925,29,1926-04-15,3812,70,14,18,25,168,295,0.08,1045,2472,30,3,7,55,2376,100,18,25,80,2544,1188,261,261,261,261,990.0,975.3,0.82,0.41,988.8,13.0,13.0,13.0,13.0,0.88,0.88,0.88,0.88,28.8,28.8,28.8,28.8,115.2,19353
1925,30,1926-04-22,3621,70,14,18,25,168,295,0.08,1045,2281,30,4,7,55,2185,100,18,25,80,2353,1188,261,261,261,261,990.0,974.9,0.82,0.41,988.8,13.4,13.4,13.4,13.4,0.89,0.89,0.89,0.89,29.8,29.8,29.8,29.8,119.3,20034
1925,31,1926-04-29,3424,66,14,17,23,192,313,0.09,1045,2066,33,4,7,56,1964,100,18,25,80,2156,1188,261,261,261,261,990.0,974.5,0.82,0.41,988.8,13.8,13.8,13.8,13.8,0.89,0.89,0.89,0.89,30.9,30.9,30.9,30.9,123.6,20770
1925,32,1926-05-06,2901,65,14,17,23,202,321,0.11,1045,1535,35,3,8,57,1431,100,18,25,80,1633,1188,261,261,261,261,990.0,973.4,0.82,0.41,988.8,14.9,14.9,14.9,14.9,0.91,0.91,0.91,0.91,34.0,34.0,34.0,34.0,136.0,22842
1925,33,1926-05-13,2427,65,14,17,23,202,321,0.13,1045,1061,35,3,8,57,957,100,18,25,80,1159,1188,261,261,261,261,990.0,972.3,0.82,0.41,988.8,16.0,16.0,16.0,16.0,0.92,0.92,0.92,0.92,37.0,37.0,37.0,37.0,148.1,24879
1925,34,1926-05-20,2086,56,13,13,17,181,282,0.14,1045,759,43,4,11,47,652,100,18,25,65,833,1188,261,261,261,261,990.0,971.4,0.82,0.41,988.8,16.9,16.9,16.9,16.9,0.93,0.93,0.93,0.93,39.4,39.4,39.4,39.4,157.4,26449
1925,35,1926-05-27,1738,54,12,12,15,161,257,0.15,1045,436,45,5,12,26,346,100,18,25,42,507,1188,261,261,261,261,990.0,970.4,0.82,0.41,988.8,17.9,17.9,17.9,17.9,0.93,0.93,0.93,0.93,41.9,41.9,41.9,41.9,167.6,28150
1925,36,1926-06-03,1461,53,12,12,13,120,210,0.14,1045,206,39,5,10,12,138,92,17,22,25,258,1177,261,261,261,261,990.0,969.5,0.81,0.41,988.8,18.8,18.8,18.8,18.8,0.93,0.93,0.93,0.93,44.0,44.0,44.0,44.0,176.2,29594
1925,37,1926-06-10,1216,53,12,12,13,120,210,0.17,992,13,3,0,0,0,7,56,12,12,13,127,1074,248,248,248,248,990.0,968.6,0.66,0.35,989.0,19.9,19.9,19.9,19.9,0.94,0.94,0.94,0.94,44.5,44.5,44.5,44.5,178.1,29913
1925,38,1926-06-17,1076,53,12,12,13,120,210,0.2,866,0,0,0,0,0,0,53,12,12,13,120,943,216,216,216,216,990.0,968.1,0.52,0.24,989.2,20.8,20.8,20.8,20.8,0.94,0.94,0.94,0.94,40.4,40.4,40.4,40.4,161.5,27133
1925,39,1926-06-24,903,53,12,12,13,120,210,0.23,693,0,0,0,0,0,0,53,12,12,13,120,770,231,231,231,0,990.0,967.4,0.37,0.14,989.5,21.7,21.7,21.7,0.0,0.94,0.94,0.94,0.0,45.0,45.0,45.0,0.0,135.1,22703
1925,40,1926-07-01,715,50,10,9,9,108,186,0.26,529,0,0,0,0,0,0,50,10,9,9,108,598,211,211,186,0,990.0,966.7,0.26,0.08,989.7,22.7,22.7,22.6,0.0,0.94,0.94,0.93,0.0,43.0,43.0,37.2,0.0,107.3,18034
1925,41,1926-07-08,584,50,10,9,9,108,186,0.32,398,0,0,0,0,0,0,50,10,9,9,108,467,199,199,0,0,990.0,966.1,0.2,0.05,989.8,23.4,23.4,0.0,0.0,0.94,0.94,0.0,0.0,41.7,41.7,0.0,0.0,83.3,13998
