WaterYear,WaterWeek,StartDate,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelHeadpond,LevelTailwater,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy
1924,41,1925-07-08,566,50,10,9,9,108,186,0.33,380,0,0,0,0,0,0,50,10,9,9,108,449,190,190,0,0,990.0,966.7,0.19,0.05,989.8,22.9,22.9,0.0,0.0,0.93,0.93,0.0,0.0,38.6,38.6,0.0,0.0,77.1,12960
1924,42,1925-07-15,460,50,10,9,9,108,186,0.41,274,0,0,0,0,0,0,50,10,9,9,108,343,210,148,0,0,990.0,966.2,0.16,0.02,989.8,23.3,23.4,0.0,0.0,0.93,0.92,0.0,0.0,43.9,30.3,0.0,0.0,57.0,9567
1924,43,1925-07-22,396,50,10,9,9,108,186,0.47,210,0,0,0,0,0,0,50,10,9,9,108,279,210,0,0,0,990.0,965.9,0.13,0.01,989.9,23.7,0.0,0.0,0.0,0.94,0.0,0.0,0.0,44.7,0.0,0.0,0.0,44.7,7506
1924,44,1925-07-29,345,43,8,6,6,80,145,0.42,200,0,0,0,0,0,0,43,8,6,6,80,259,200,0,0,0,990.0,965.6,0.13,0.01,989.9,23.9,0.0,0.0,0.0,0.93,0.0,0.0,0.0,43.0,0.0,0.0,0.0,43.0,7220
1924,45,1925-08-05,307,39,7,5,4,60,115,0.38,192,0,0,0,0,0,0,39,7,5,4,60,243,192,0,0,0,990.0,965.4,0.12,0.01,989.9,24.2,0.0,0.0,0.0,0.93,0.0,0.0,0.0,41.1,0.0,0.0,0.0,41.1,6911
1924,46,1925-08-12,279,39,7,5,4,60,115,0.41,164,0,0,0,0,0,0,39,7,5,4,60,215,164,0,0,0,990.0,965.3,0.11,0.01,989.9,24.4,0.0,0.0,0.0,0.92,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,5881
1924,47,1925-08-19,246,39,7,5,4,60,115,0.47,131,0,0,0,0,0,0,39,7,5,4,60,182,131,0,0,0,990.0,965.2,0.1,0.0,989.9,24.6,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.9,0.0,0.0,0.0,27.9,4694
1924,48,1925-08-26,233,37,6,4,3,55,108,0.47,124,0,0,0,0,0,0,37,6,4,3,55,173,124,0,0,0,990.0,965.1,0.1,0.0,989.9,24.7,0.0,0.0,0.0,0.9,0.0,0.0,0.0,26.4,0.0,0.0,0.0,26.4,4428
1924,49,1925-09-02,217,30,6,4,2,30,72,0.33,145,0,0,0,0,0,0,30,6,4,2,30,185,145,0,0,0,990.0,965.0,0.1,0.0,989.9,24.7,0.0,0.0,0.0,0.92,0.0,0.0,0.0,31.4,0.0,0.0,0.0,31.4,5273
1924,50,1925-09-09,200,30,6,4,2,30,72,0.36,128,0,0,0,0,0,0,30,6,4,2,30,168,128,0,0,0,990.0,964.9,0.1,0.0,989.9,24.9,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.8,0.0,0.0,0.0,27.8,4665
1924,51,1925-09-16,198,30,6,4,2,30,72,0.36,126,0,0,0,0,0,0,30,6,4,2,30,166,126,0,0,0,990.0,964.9,0.1,0.0,989.9,24.9,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.3,0.0,0.0,0.0,27.3,4583
1924,52,1925-09-23,190,30,6,4,2,30,72,0.38,118,0,0,0,0,0,0,30,6,4,2,30,158,118,0,0,0,990.0,964.9,0.09,0.0,989.9,24.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,25.3,0.0,0.0,0.0,25.3,4257
1924,53,1925-09-30,189,30,6,4,2,30,72,0.38,117,0,0,0,0,0,0,30,6,4,2,30,157,117,0,0,0,990.0,964.9,0.09,0.0,989.9,24.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,599
1925,1,1925-10-01,183,24,4,2,2,20,52,0.28,131,0,0,0,0,0,0,24,4,2,2,20,161,131,0,0,0,990.0,964.9,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.3,0.0,0.0,0.0,28.3,4756
1925,2,1925-10-08,171,24,4,2,2,20,52,0.3,119,0,0,0,0,0,0,24,4,2,2,20,149,119,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,25.6,0.0,0.0,0.0,25.6,4303
1925,3,1925-10-15,167,24,4,2,2,20,52,0.31,115,0,0,0,0,0,0,24,4,2,2,20,145,115,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.6,0.0,0.0,0.0,24.6,4140
1925,4,1925-10-22,166,24,4,2,2,20,52,0.31,114,0,0,0,0,0,0,24,4,2,2,20,144,114,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.4,0.0,0.0,0.0,24.4,4098
1925,5,1925-10-29,162,23,4,2,2,19,50,0.31,111,0,0,0,0,0,0,23,4,2,2,19,140,111,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,23.5,0.0,0.0,0.0,23.5,3952
1925,6,1925-11-05,172,23,4,2,2,19,50,0.29,122,0,0,0,0,0,0,23,4,2,2,19,151,122,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,26.3,0.0,0.0,0.0,26.3,4415
1925,7,1925-11-12,187,23,4,2,2,19,50,0.27,137,0,0,0,0,0,0,23,4,2,2,19,166,137,0,0,0,990.0,964.9,0.1,0.0,989.9,24.8,0.0,0.0,0.0,0.91,0.0,0.0,0.0,29.7,0.0,0.0,0.0,29.7,4986
1925,8,1925-11-19,211,23,4,2,2,19,50,0.24,161,0,0,0,0,0,0,23,4,2,2,19,190,161,0,0,0,990.0,965.0,0.1,0.01,989.9,24.7,0.0,0.0,0.0,0.92,0.0,0.0,0.0,34.9,0.0,0.0,0.0,34.9,5870
1925,9,1925-11-26,266,25,4,2,2,23,57,0.22,209,0,0,0,0,0,0,25,4,2,2,23,240,209,0,0,0,990.0,965.3,0.12,0.01,989.9,24.3,0.0,0.0,0.0,0.94,0.0,0.0,0.0,45.4,0.0,0.0,0.0,45.4,7634
1925,10,1925-12-03,279,31,5,3,2,36,77,0.28,202,0,0,0,0,0,0,31,5,3,2,36,241,202,0,0,0,990.0,965.3,0.12,0.01,989.9,24.3,0.0,0.0,0.0,0.93,0.0,0.0,0.0,43.8,0.0,0.0,0.0,43.8,7358
1925,11,1925-12-10,316,31,5,3,2,36,77,0.24,239,0,0,0,0,0,0,31,5,3,2,36,278,239,0,0,0,990.0,965.5,0.13,0.02,989.8,24.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,51.9,0.0,0.0,0.0,51.9,8724
1925,12,1925-12-17,344,31,5,3,2,36,77,0.22,267,0,0,0,0,0,0,31,5,3,2,36,306,227,141,0,0,990.0,965.6,0.14,0.02,989.8,23.8,24.0,0.0,0.0,0.94,0.91,0.0,0.0,49.0,29.4,0.0,0.0,57.4,9639
1925,13,1925-12-24,396,31,5,3,2,36,77,0.19,319,0,0,0,0,0,0,31,5,3,2,36,358,159,159,0,0,990.0,965.9,0.16,0.03,989.8,23.7,23.7,0.0,0.0,0.92,0.92,0.0,0.0,33.2,33.2,0.0,0.0,66.3,11145
1925,14,1925-12-31,430,33,5,3,2,43,89,0.21,341,0,0,0,0,0,0,33,5,3,2,43,383,170,170,0,0,990.0,966.0,0.17,0.04,989.8,23.5,23.5,0.0,0.0,0.92,0.92,0.0,0.0,35.3,35.3,0.0,0.0,70.5,11844
1925,15,1926-01-07,460,34,5,4,3,45,91,0.2,369,0,0,0,0,0,0,34,5,4,3,45,412,184,184,0,0,990.0,966.2,0.18,0.04,989.8,23.4,23.4,0.0,0.0,0.93,0.93,0.0,0.0,38.2,38.2,0.0,0.0,76.5,12848
1925,16,1926-01-14,490,34,5,4,3,45,91,0.19,399,0,0,0,0,0,0,34,5,4,3,45,442,199,199,0,0,990.0,966.3,0.19,0.05,989.8,23.2,23.2,0.0,0.0,0.94,0.94,0.0,0.0,41.2,41.2,0.0,0.0,82.5,13855
1925,17,1926-01-21,543,34,5,4,3,45,91,0.17,452,0,0,0,0,0,0,34,5,4,3,45,495,226,226,0,0,990.0,966.5,0.21,0.06,989.7,22.8,22.8,0.0,0.0,0.94,0.94,0.0,0.0,46.7,46.7,0.0,0.0,93.3,15677
1925,18,1926-01-28,575,34,5,4,3,48,97,0.17,478,0,0,0,0,0,0,34,5,4,3,48,523,239,239,0,0,990.0,966.7,0.22,0.07,989.7,22.6,22.6,0.0,0.0,0.94,0.94,0.0,0.0,48.9,48.9,0.0,0.0,97.8,16437
1925,19,1926-02-04,635,36,6,5,4,54,105,0.17,530,0,0,0,0,0,0,36,6,5,4,54,577,237,237,193,0,990.0,966.9,0.25,0.08,989.7,22.3,22.3,22.2,0.0,0.94,0.94,0.93,0.0,47.7,47.7,38.0,0.0,106.3,17850
1925,20,1926-02-11,699,36,6,5,4,54,105,0.15,594,0,0,0,0,0,0,36,6,5,4,54,641,198,198,198,0,990.0,967.2,0.29,0.11,989.6,22.1,22.1,22.1,0.0,0.93,0.93,0.93,0.0,38.8,38.8,38.8,0.0,116.4,19549
1925,21,1926-02-18,808,36,6,5,4,54,105,0.13,703,0,0,0,0,0,0,36,6,5,4,54,750,234,234,234,0,990.0,967.6,0.36,0.15,989.5,21.5,21.5,21.5,0.0,0.94,0.94,0.94,0.0,45.3,45.3,45.3,0.0,136.0,22850
1925,22,1926-02-25,998,38,6,5,4,59,115,0.12,883,0,0,0,0,0,0,38,6,5,4,59,934,240,240,240,227,990.0,968.4,0.51,0.26,989.2,20.4,20.4,20.4,20.3,0.94,0.94,0.94,0.94,44.4,44.4,44.4,41.7,163.1,27400
1925,23,1926-03-04,1403,41,8,7,6,67,129,0.09,1093,181,39,6,9,8,117,80,14,16,14,184,1204,273,273,273,273,990.0,969.7,0.86,0.47,988.7,18.5,18.5,18.5,18.5,0.93,0.93,0.93,0.93,45.2,45.2,45.2,45.2,181.0,30403
1925,24,1926-03-11,1937,49,9,9,9,107,183,0.09,1100,654,51,8,15,32,546,100,18,25,41,653,1243,275,275,275,275,990.0,971.4,0.92,0.48,988.6,16.7,16.7,16.7,16.7,0.92,0.92,0.92,0.92,40.8,40.8,40.8,40.8,163.3,27436
1925,25,1926-03-18,3382,49,9,9,9,107,183,0.06,1100,2099,51,9,16,67,1955,100,18,25,76,2062,1243,275,275,275,275,990.0,974.8,0.92,0.48,988.6,13.3,13.3,13.3,13.3,0.88,0.88,0.88,0.88,31.0,31.0,31.0,31.0,124.2,20863
1925,26,1926-03-25,4448,49,9,9,9,107,183,0.04,1100,3165,51,9,16,71,3018,100,18,25,80,3125,1243,275,275,275,275,990.0,977.0,0.92,0.48,988.6,11.1,11.1,11.1,11.1,0.84,0.84,0.84,0.84,24.6,24.6,24.6,24.6,98.4,16537
1925,27,1926-04-01,4362,70,14,18,25,168,295,0.07,1100,2967,30,4,7,55,2871,100,18,25,80,3039,1243,275,275,275,275,990.0,976.8,0.92,0.48,988.6,11.2,11.2,11.2,11.2,0.85,0.85,0.85,0.85,25.1,25.1,25.1,25.1,100.3,16847
1925,28,1926-04-08,4159,70,14,18,25,168,295,0.07,1100,2764,30,4,7,55,2668,100,18,25,80,2836,1243,275,275,275,275,990.0,976.5,0.92,0.48,988.6,11.6,11.6,11.6,11.6,0.85,0.85,0.85,0.85,26.2,26.2,26.2,26.2,104.6,17573
1925,29,1926-04-15,3812,70,14,18,25,168,295,0.08,1100,2417,30,3,7,55,2321,100,18,25,80,2489,1243,275,275,275,275,990.0,975.8,0.92,0.48,988.6,12.3,12.3,12.3,12.3,0.87,0.87,0.87,0.87,28.2,28.2,28.2,28.2,112.7,18930
1925,30,1926-04-22,3633,70,14,18,25,168,295,0.08,1100,2238,30,4,7,55,2142,100,18,25,80,2310,1243,275,275,275,275,990.0,975.4,0.92,0.48,988.6,12.7,12.7,12.7,12.7,0.87,0.87,0.87,0.87,29.3,29.3,29.3,29.3,117.1,19675
1925,31,1926-04-29,3423,66,14,17,23,192,313,0.09,1100,2009,33,4,7,56,1907,100,18,25,80,2100,1243,275,275,275,275,990.0,975.0,0.92,0.48,988.6,13.1,13.1,13.1,13.1,0.88,0.88,0.88,0.88,30.6,30.6,30.6,30.6,122.4,20555
1925,32,1926-05-06,2898,65,14,17,23,202,321,0.11,1100,1477,34,3,8,57,1373,100,18,25,80,1575,1243,275,275,275,275,990.0,973.8,0.92,0.48,988.6,14.3,14.3,14.3,14.3,0.9,0.9,0.9,0.9,34.1,34.1,34.1,34.1,136.2,22883
1925,33,1926-05-13,2431,65,14,17,23,202,321,0.13,1100,1010,35,4,8,57,906,100,18,25,80,1108,1243,275,275,275,275,990.0,972.6,0.92,0.48,988.6,15.4,15.4,15.4,15.4,0.91,0.91,0.91,0.91,37.3,37.3,37.3,37.3,149.1,25055
1925,34,1926-05-20,2089,56,13,13,17,181,282,0.14,1100,707,43,4,11,44,602,100,18,25,62,784,1243,275,275,275,275,990.0,971.8,0.92,0.48,988.6,16.3,16.3,16.3,16.3,0.92,0.92,0.92,0.92,39.6,39.6,39.6,39.6,158.5,26624
1925,35,1926-05-27,1739,54,12,12,15,161,257,0.15,1100,382,45,5,12,23,295,100,18,25,39,457,1243,275,275,275,275,990.0,970.8,0.92,0.48,988.6,17.3,17.3,17.3,17.3,0.93,0.93,0.93,0.93,42.5,42.5,42.5,42.5,169.9,28542
1925,36,1926-06-03,1462,53,12,12,13,120,210,0.14,1100,152,32,4,8,9,97,85,16,20,22,217,1222,275,275,275,275,990.0,969.9,0.88,0.48,988.6,18.2,18.2,18.2,18.2,0.93,0.93,0.93,0.93,44.9,44.9,44.9,44.9,179.6,30178
1925,37,1926-06-10,1217,53,12,12,13,120,210,0.17,1004,2,0,0,0,0,1,53,12,12,13,121,1082,251,251,251,251,990.0,969.1,0.67,0.37,989.0,19.4,19.4,19.4,19.4,0.94,0.94,0.94,0.94,44.0,44.0,44.0,44.0,176.0,29559
1925,38,1926-06-17,1075,53,12,12,13,120,210,0.2,865,0,0,0,0,0,0,53,12,12,13,120,942,225,225,225,218,990.0,968.6,0.52,0.24,989.2,20.2,20.2,20.2,20.2,0.94,0.94,0.94,0.94,41.2,41.2,41.2,39.7,157.5,26461
1925,39,1926-06-24,903,53,12,12,13,120,210,0.23,693,0,0,0,0,0,0,53,12,12,13,120,770,231,231,231,0,990.0,968.0,0.37,0.14,989.5,21.1,21.1,21.1,0.0,0.94,0.94,0.94,0.0,43.8,43.8,43.8,0.0,131.5,22096
1925,40,1926-07-01,715,50,10,9,9,108,186,0.26,529,0,0,0,0,0,0,50,10,9,9,108,598,237,237,193,0,990.0,967.3,0.26,0.08,989.7,22.0,22.0,21.9,0.0,0.94,0.94,0.93,0.0,46.9,46.9,37.4,0.0,104.5,17563
1925,41,1926-07-08,586,50,10,9,9,108,186,0.32,400,0,0,0,0,0,0,50,10,9,9,108,469,200,200,0,0,990.0,966.7,0.2,0.05,989.8,22.7,22.7,0.0,0.0,0.93,0.93,0.0,0.0,40.5,40.5,0.0,0.0,81.0,13606
