WaterYear,WaterWeek,StartDate,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelHeadpond,LevelTailwater,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy
1924,11,1924-12-10,265,16,3,2,2,24,47,0.18,218,0,0,0,0,0,0,16,3,2,2,24,239,218,0,0,0,990.0,964.8,0.12,0.01,989.9,24.7,0.0,0.0,0.0,0.94,0.0,0.0,0.0,48.7,0.0,0.0,0.0,48.7,8183
1924,12,1924-12-17,280,16,3,2,2,24,47,0.17,233,0,0,0,0,0,0,16,3,2,2,24,254,233,0,0,0,990.0,964.8,0.13,0.02,989.9,24.6,0.0,0.0,0.0,0.94,0.0,0.0,0.0,52.1,0.0,0.0,0.0,52.1,8748
1924,13,1924-12-24,325,16,3,2,2,24,47,0.15,278,0,0,0,0,0,0,16,3,2,2,24,299,192,151,0,0,990.0,965.0,0.14,0.03,989.8,24.6,24.6,0.0,0.0,0.93,0.92,0.0,0.0,42.3,32.5,0.0,0.0,60.8,10217
1924,14,1924-12-31,501,17,3,2,2,31,58,0.12,443,0,0,0,0,0,0,17,3,2,2,31,468,221,221,0,0,990.0,965.7,0.2,0.06,989.7,23.7,23.7,0.0,0.0,0.94,0.94,0.0,0.0,47.1,47.1,0.0,0.0,94.1,15816
1924,15,1925-01-07,542,21,4,3,2,47,77,0.14,465,0,0,0,0,0,0,21,4,3,2,47,493,232,232,0,0,990.0,965.9,0.21,0.06,989.7,23.5,23.5,0.0,0.0,0.94,0.94,0.0,0.0,49.3,49.3,0.0,0.0,98.6,16562
1924,16,1925-01-14,606,25,4,3,3,66,101,0.17,505,0,0,0,0,0,0,25,4,3,3,66,537,252,252,0,0,990.0,966.2,0.23,0.07,989.7,23.1,23.1,0.0,0.0,0.94,0.94,0.0,0.0,52.8,52.8,0.0,0.0,105.5,17729
1924,17,1925-01-21,837,25,4,3,3,66,101,0.13,736,0,0,0,0,0,0,25,4,3,3,66,768,224,224,218,235,990.0,967.1,0.39,0.19,989.4,21.9,21.9,21.7,20.8,0.94,0.94,0.94,0.94,44.1,44.1,42.5,44.1,143.4,24093
1924,18,1925-01-28,1134,27,4,3,3,77,116,0.1,1018,0,0,0,0,0,0,27,4,3,3,77,1053,254,254,254,254,990.0,968.3,0.63,0.38,989.0,20.2,20.2,20.2,20.2,0.94,0.94,0.94,0.94,46.4,46.4,46.4,46.4,185.7,31189
1924,19,1925-02-04,1147,31,5,5,4,93,138,0.12,1009,0,0,0,0,0,0,31,5,5,4,93,1050,252,252,252,252,990.0,968.4,0.62,0.36,989.0,20.2,20.2,20.2,20.2,0.94,0.94,0.94,0.94,46.0,46.0,46.0,46.0,184.0,30906
1924,20,1925-02-11,1146,31,5,5,4,93,138,0.12,1008,0,0,0,0,0,0,31,5,5,4,93,1049,252,252,252,252,990.0,968.4,0.62,0.36,989.0,20.2,20.2,20.2,20.2,0.94,0.94,0.94,0.94,46.0,46.0,46.0,46.0,183.9,30892
1924,21,1925-02-18,1185,31,5,5,4,93,138,0.12,1047,0,0,0,0,0,0,31,5,5,4,93,1088,261,261,261,261,990.0,968.5,0.68,0.41,988.9,19.9,19.9,19.9,19.9,0.94,0.94,0.94,0.94,47.1,47.1,47.1,47.1,188.2,31623
1924,22,1925-02-25,1402,32,5,5,5,99,147,0.11,1100,154,34,5,5,5,103,66,11,11,10,202,1188,275,275,275,275,990.0,969.3,0.82,0.48,988.7,18.9,18.9,18.9,18.9,0.93,0.93,0.93,0.93,46.5,46.5,46.5,46.5,186.0,31248
1924,23,1925-03-04,1395,34,6,6,7,107,160,0.11,1100,135,28,5,5,5,90,62,11,11,12,197,1184,275,275,275,275,990.0,969.3,0.82,0.48,988.7,18.9,18.9,18.9,18.9,0.93,0.93,0.93,0.93,46.6,46.6,46.6,46.6,186.3,31297
1924,24,1925-03-11,1463,34,6,6,7,107,160,0.11,1100,203,43,7,7,8,136,77,13,13,15,243,1204,275,275,275,275,990.0,969.5,0.85,0.48,988.7,18.6,18.6,18.6,18.6,0.93,0.93,0.93,0.93,45.9,45.9,45.9,45.9,183.7,30867
1924,25,1925-03-18,1888,34,6,6,7,107,160,0.09,1100,628,65,11,16,27,506,99,17,22,34,613,1240,275,275,275,275,990.0,970.8,0.92,0.48,988.6,17.3,17.3,17.3,17.3,0.93,0.93,0.93,0.93,42.4,42.4,42.4,42.4,169.6,28491
1924,26,1925-03-25,3184,34,6,6,7,107,160,0.05,1100,1924,66,12,19,71,1756,100,18,25,78,1863,1243,275,275,275,275,990.0,974.0,0.92,0.48,988.6,14.1,14.1,14.1,14.1,0.9,0.9,0.9,0.9,33.4,33.4,33.4,33.4,133.5,22429
1924,27,1925-04-01,3343,43,9,8,14,117,191,0.06,1100,2052,57,9,17,66,1903,100,18,25,80,2020,1243,275,275,275,275,990.0,974.3,0.92,0.48,988.6,13.7,13.7,13.7,13.7,0.89,0.89,0.89,0.89,32.4,32.4,32.4,32.4,129.5,21754
1924,28,1925-04-08,3070,43,9,8,14,117,191,0.06,1100,1779,57,9,17,66,1630,100,18,25,80,1747,1243,275,275,275,275,990.0,973.8,0.92,0.48,988.6,14.3,14.3,14.3,14.3,0.9,0.9,0.9,0.9,34.1,34.1,34.1,34.1,136.2,22882
1924,29,1925-04-15,3108,43,9,8,14,117,191,0.06,1100,1817,57,9,17,66,1668,100,18,25,80,1785,1243,275,275,275,275,990.0,973.9,0.92,0.48,988.6,14.2,14.2,14.2,14.2,0.9,0.9,0.9,0.9,33.8,33.8,33.8,33.8,135.3,22723
1924,30,1925-04-22,3277,43,9,8,14,117,191,0.06,1100,1986,57,9,17,66,1837,100,18,25,80,1954,1243,275,275,275,275,990.0,974.2,0.92,0.48,988.6,13.9,13.9,13.9,13.9,0.89,0.89,0.89,0.89,32.8,32.8,32.8,32.8,131.1,22022
1924,31,1925-04-29,2946,49,9,9,15,177,261,0.09,1100,1585,50,9,15,64,1446,100,18,25,80,1623,1243,275,275,275,275,990.0,973.5,0.92,0.48,988.6,14.6,14.6,14.6,14.6,0.9,0.9,0.9,0.9,34.9,34.9,34.9,34.9,139.4,23421
1924,32,1925-05-06,2531,50,8,9,15,195,278,0.11,1100,1152,50,9,15,59,1018,100,18,25,75,1213,1243,275,275,275,275,990.0,972.5,0.92,0.48,988.6,15.5,15.5,15.5,15.5,0.92,0.92,0.92,0.92,37.6,37.6,37.6,37.6,150.5,25283
1924,33,1925-05-13,2175,45,8,9,13,178,253,0.12,1100,822,55,10,16,42,698,100,18,25,55,876,1243,275,275,275,275,990.0,971.6,0.92,0.48,988.6,16.5,16.5,16.5,16.5,0.92,0.92,0.92,0.92,40.2,40.2,40.2,40.2,160.7,26993
1924,34,1925-05-20,1881,45,8,9,13,178,253,0.13,1100,528,55,10,15,27,420,100,18,24,40,598,1242,275,275,275,275,990.0,970.8,0.92,0.48,988.6,17.3,17.3,17.3,17.3,0.93,0.93,0.93,0.93,42.4,42.4,42.4,42.4,169.6,28490
1924,35,1925-05-27,1618,43,8,8,12,161,233,0.14,1100,284,51,9,10,14,198,94,17,18,26,360,1230,275,275,275,275,990.0,970.0,0.89,0.48,988.6,18.1,18.1,18.1,18.1,0.93,0.93,0.93,0.93,44.6,44.6,44.6,44.6,178.2,29941
1924,36,1925-06-03,1414,40,8,7,10,120,185,0.13,1100,129,27,5,4,6,83,67,13,11,16,203,1193,275,275,275,275,990.0,969.3,0.83,0.48,988.7,18.8,18.8,18.8,18.8,0.93,0.93,0.93,0.93,46.4,46.4,46.4,46.4,185.5,31169
1924,37,1925-06-10,1190,40,8,7,10,120,185,0.16,1004,0,0,0,0,0,0,40,8,7,10,120,1060,251,251,251,251,990.0,968.5,0.64,0.36,989.0,20.0,20.0,20.0,20.0,0.94,0.94,0.94,0.94,45.3,45.3,45.3,45.3,181.2,30447
1924,38,1925-06-17,1076,40,8,7,10,120,185,0.17,891,0,0,0,0,0,0,40,8,7,10,120,946,222,222,222,222,990.0,968.1,0.52,0.26,989.2,20.7,20.7,20.7,20.7,0.94,0.94,0.94,0.94,41.6,41.6,41.6,41.6,166.6,27982
1924,39,1925-06-24,928,40,8,7,10,120,185,0.2,743,0,0,0,0,0,0,40,8,7,10,120,798,237,237,237,209,990.0,967.5,0.39,0.17,989.4,21.5,21.5,21.5,21.1,0.94,0.94,0.94,0.93,46.1,46.1,46.1,39.1,143.8,24165
1924,40,1925-07-01,727,35,7,6,7,108,163,0.23,564,0,0,0,0,0,0,35,7,6,7,108,612,224,224,202,0,990.0,966.7,0.27,0.1,989.6,22.6,22.6,22.4,0.0,0.94,0.94,0.93,0.0,45.6,45.6,40.3,0.0,114.2,19179
1924,41,1925-07-08,566,35,7,6,7,108,163,0.29,403,0,0,0,0,0,0,35,7,6,7,108,451,201,201,0,0,990.0,966.0,0.19,0.05,989.8,23.5,23.5,0.0,0.0,0.94,0.94,0.0,0.0,42.3,42.3,0.0,0.0,84.7,14222
1924,42,1925-07-15,460,35,7,6,7,108,163,0.35,297,0,0,0,0,0,0,35,7,6,7,108,345,167,151,0,0,990.0,965.5,0.16,0.03,989.8,24.1,24.1,0.0,0.0,0.92,0.92,0.0,0.0,35.5,31.8,0.0,0.0,62.8,10554
1924,43,1925-07-22,396,35,7,6,7,108,163,0.41,233,0,0,0,0,0,0,35,7,6,7,108,281,233,0,0,0,990.0,965.3,0.14,0.02,989.8,24.2,0.0,0.0,0.0,0.94,0.0,0.0,0.0,51.2,0.0,0.0,0.0,51.2,8607
1924,44,1925-07-29,345,29,5,4,4,80,125,0.36,220,0,0,0,0,0,0,29,5,4,4,80,260,220,0,0,0,990.0,965.1,0.13,0.01,989.9,24.5,0.0,0.0,0.0,0.94,0.0,0.0,0.0,48.4,0.0,0.0,0.0,48.4,8136
1924,45,1925-08-05,307,25,5,4,3,60,97,0.32,210,0,0,0,0,0,0,25,5,4,3,60,244,210,0,0,0,990.0,964.9,0.12,0.01,989.9,24.6,0.0,0.0,0.0,0.94,0.0,0.0,0.0,46.4,0.0,0.0,0.0,46.4,7799
1924,46,1925-08-12,279,25,5,4,3,60,97,0.35,182,0,0,0,0,0,0,25,5,4,3,60,216,182,0,0,0,990.0,964.8,0.11,0.01,989.9,24.8,0.0,0.0,0.0,0.93,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,6716
1924,47,1925-08-19,246,25,5,4,3,60,97,0.39,149,0,0,0,0,0,0,25,5,4,3,60,183,149,0,0,0,990.0,964.8,0.1,0.0,989.9,25.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,32.6,0.0,0.0,0.0,32.6,5471
1924,48,1925-08-26,233,24,4,3,2,55,91,0.39,141,0,0,0,0,0,0,24,4,3,2,55,174,141,0,0,0,990.0,964.7,0.1,0.0,989.9,25.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,30.8,0.0,0.0,0.0,30.8,5179
1924,49,1925-09-02,217,18,4,3,2,30,57,0.26,160,0,0,0,0,0,0,18,4,3,2,30,185,160,0,0,0,990.0,964.7,0.1,0.01,989.9,25.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,5887
1924,50,1925-09-09,200,18,4,3,2,30,57,0.28,143,0,0,0,0,0,0,18,4,3,2,30,168,143,0,0,0,990.0,964.7,0.1,0.0,989.9,25.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,31.2,0.0,0.0,0.0,31.2,5243
1924,51,1925-09-16,198,18,4,3,2,30,57,0.29,141,0,0,0,0,0,0,18,4,3,2,30,166,141,0,0,0,990.0,964.5,0.1,0.0,989.9,25.2,0.0,0.0,0.0,0.91,0.0,0.0,0.0,30.9,0.0,0.0,0.0,30.9,5196
1924,52,1925-09-23,190,18,4,3,2,30,57,0.3,133,0,0,0,0,0,0,18,4,3,2,30,158,133,0,0,0,990.0,964.4,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.91,0.0,0.0,0.0,29.4,0.0,0.0,0.0,29.4,4940
1924,53,1925-09-30,189,18,4,3,2,30,57,0.3,132,0,0,0,0,0,0,18,4,3,2,30,157,132,0,0,0,990.0,964.4,0.09,0.0,989.9,25.4,0.0,0.0,0.0,0.91,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,696
1925,1,1925-10-01,183,15,3,2,1,20,41,0.22,142,0,0,0,0,0,0,15,3,2,1,20,162,142,0,0,0,990.0,964.4,0.1,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,31.4,0.0,0.0,0.0,31.4,5278
1925,2,1925-10-08,171,15,3,2,1,20,41,0.24,130,0,0,0,0,0,0,15,3,2,1,20,150,130,0,0,0,990.0,964.5,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.7,0.0,0.0,0.0,28.7,4826
1925,3,1925-10-15,167,15,3,2,1,20,41,0.24,126,0,0,0,0,0,0,15,3,2,1,20,146,126,0,0,0,990.0,964.5,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.8,0.0,0.0,0.0,27.8,4672
1925,4,1925-10-22,166,15,3,2,1,20,41,0.25,125,0,0,0,0,0,0,15,3,2,1,20,145,125,0,0,0,990.0,964.5,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.6,0.0,0.0,0.0,27.6,4641
1925,5,1925-10-29,162,15,2,2,1,19,40,0.25,121,0,0,0,0,0,0,15,2,2,1,19,141,121,0,0,0,990.0,964.5,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,26.6,0.0,0.0,0.0,26.6,4474
1925,6,1925-11-05,172,15,2,2,2,19,40,0.23,132,0,0,0,0,0,0,15,2,2,2,19,151,132,0,0,0,990.0,964.5,0.09,0.0,989.9,25.3,0.0,0.0,0.0,0.91,0.0,0.0,0.0,29.2,0.0,0.0,0.0,29.2,4897
1925,7,1925-11-12,187,15,2,2,2,19,40,0.21,147,0,0,0,0,0,0,15,2,2,2,19,166,147,0,0,0,990.0,964.4,0.1,0.0,989.9,25.3,0.0,0.0,0.0,0.92,0.0,0.0,0.0,32.7,0.0,0.0,0.0,32.7,5486
1925,8,1925-11-19,211,15,2,2,2,19,40,0.19,171,0,0,0,0,0,0,15,2,2,2,19,190,171,0,0,0,990.0,964.6,0.1,0.01,989.9,25.1,0.0,0.0,0.0,0.92,0.0,0.0,0.0,37.6,0.0,0.0,0.0,37.6,6324
1925,9,1925-11-26,266,15,2,2,2,23,46,0.17,220,0,0,0,0,0,0,15,2,2,2,23,240,220,0,0,0,990.0,964.8,0.12,0.01,989.9,24.7,0.0,0.0,0.0,0.94,0.0,0.0,0.0,49.3,0.0,0.0,0.0,49.3,8278
1925,10,1925-12-03,279,18,3,2,2,36,61,0.22,218,0,0,0,0,0,0,18,3,2,2,36,241,218,0,0,0,990.0,964.8,0.12,0.01,989.9,24.7,0.0,0.0,0.0,0.94,0.0,0.0,0.0,48.6,0.0,0.0,0.0,48.6,8166
1925,11,1925-12-10,316,18,3,2,2,36,61,0.19,255,0,0,0,0,0,0,18,3,2,2,36,278,255,0,0,0,990.0,964.9,0.13,0.02,989.8,24.4,0.0,0.0,0.0,0.95,0.0,0.0,0.0,56.9,0.0,0.0,0.0,56.9,9550
1925,12,1925-12-17,344,18,3,2,2,36,61,0.18,283,0,0,0,0,0,0,18,3,2,2,36,306,180,144,0,0,990.0,965.0,0.14,0.03,989.8,24.5,24.6,0.0,0.0,0.92,0.91,0.0,0.0,39.3,30.9,0.0,0.0,61.4,10316
1925,13,1925-12-24,396,18,3,2,2,36,61,0.15,335,0,0,0,0,0,0,18,3,2,2,36,358,167,167,0,0,990.0,965.3,0.16,0.04,989.8,24.3,24.3,0.0,0.0,0.92,0.92,0.0,0.0,35.9,35.9,0.0,0.0,71.9,12077
1925,14,1925-12-31,430,19,3,2,2,43,72,0.17,358,0,0,0,0,0,0,19,3,2,2,43,384,179,179,0,0,990.0,965.4,0.17,0.04,989.8,24.2,24.2,0.0,0.0,0.93,0.93,0.0,0.0,38.3,38.3,0.0,0.0,76.6,12873
1925,15,1926-01-07,460,20,4,3,2,45,74,0.16,386,0,0,0,0,0,0,20,4,3,2,45,413,193,193,0,0,990.0,965.5,0.18,0.05,989.8,24.0,24.0,0.0,0.0,0.93,0.93,0.0,0.0,41.1,41.1,0.0,0.0,82.1,13795
1925,16,1926-01-14,490,20,4,3,2,45,74,0.15,416,0,0,0,0,0,0,20,4,3,2,45,443,208,208,0,0,990.0,965.7,0.19,0.05,989.8,23.8,23.8,0.0,0.0,0.94,0.94,0.0,0.0,44.4,44.4,0.0,0.0,88.8,14921
1925,17,1926-01-21,543,20,4,3,2,45,74,0.14,469,0,0,0,0,0,0,20,4,3,2,45,496,234,234,0,0,990.0,965.9,0.21,0.06,989.7,23.4,23.4,0.0,0.0,0.94,0.94,0.0,0.0,49.7,49.7,0.0,0.0,99.5,16710
1925,18,1926-01-28,575,20,4,3,2,48,79,0.14,496,0,0,0,0,0,0,20,4,3,2,48,524,248,248,0,0,990.0,966.0,0.22,0.07,989.7,23.2,23.2,0.0,0.0,0.94,0.94,0.0,0.0,52.1,52.1,0.0,0.0,104.3,17517
1925,19,1926-02-04,635,22,4,3,3,54,86,0.14,549,0,0,0,0,0,0,22,4,3,3,54,578,232,232,196,0,990.0,966.3,0.25,0.09,989.7,23.0,23.0,22.9,0.0,0.94,0.94,0.93,0.0,48.1,48.1,39.7,0.0,113.3,19027
1925,20,1926-02-11,699,22,4,3,3,54,86,0.12,613,0,0,0,0,0,0,22,4,3,3,54,642,204,204,204,0,990.0,966.6,0.29,0.11,989.6,22.7,22.7,22.7,0.0,0.93,0.93,0.93,0.0,41.2,41.2,41.2,0.0,123.5,20747
1925,21,1926-02-18,808,22,4,3,3,54,86,0.11,722,0,0,0,0,0,0,22,4,3,3,54,751,240,240,240,0,990.0,967.0,0.36,0.16,989.5,22.0,22.0,22.0,0.0,0.94,0.94,0.94,0.0,47.9,47.9,47.9,0.0,143.7,24143
1925,22,1926-02-25,998,23,4,3,3,59,95,0.1,903,0,0,0,0,0,0,23,4,3,3,59,935,225,225,225,225,990.0,967.8,0.51,0.27,989.2,21.0,21.0,21.0,21.0,0.94,0.94,0.94,0.94,42.6,42.6,42.6,42.6,170.5,28647
1925,23,1926-03-04,1403,26,6,5,4,67,108,0.08,1096,199,43,8,9,7,131,69,14,14,11,198,1193,274,274,274,274,990.0,969.3,0.84,0.48,988.7,18.9,18.9,18.9,18.9,0.93,0.93,0.93,0.93,46.4,46.4,46.4,46.4,185.6,31177
1925,24,1926-03-11,1937,34,6,6,7,107,160,0.08,1100,677,66,12,18,29,551,100,18,24,36,658,1242,275,275,275,275,990.0,970.9,0.92,0.48,988.6,17.1,17.1,17.1,17.1,0.93,0.93,0.93,0.93,42.0,42.0,42.0,42.0,167.9,28201
1925,25,1926-03-18,3382,34,6,6,7,107,160,0.05,1100,2122,66,12,19,67,1958,100,18,25,74,2065,1243,275,275,275,275,990.0,974.3,0.92,0.48,988.6,13.7,13.7,13.7,13.7,0.89,0.89,0.89,0.89,32.4,32.4,32.4,32.4,129.5,21760
1925,26,1926-03-25,4448,34,6,6,7,107,160,0.04,1100,3188,66,12,19,73,3018,100,18,25,80,3125,1243,275,275,275,275,990.0,976.4,0.92,0.48,988.6,11.6,11.6,11.6,11.6,0.85,0.85,0.85,0.85,26.3,26.3,26.3,26.3,105.2,17681
1925,27,1926-04-01,4362,52,9,10,18,168,257,0.06,1100,3005,48,9,15,62,2871,100,18,25,80,3039,1243,275,275,275,275,990.0,976.3,0.92,0.48,988.6,11.8,11.8,11.8,11.8,0.86,0.86,0.86,0.86,26.7,26.7,26.7,26.7,107.0,17973
1925,28,1926-04-08,4159,52,9,10,18,168,257,0.06,1100,2802,48,9,15,62,2668,100,18,25,80,2836,1243,275,275,275,275,990.0,975.9,0.92,0.48,988.6,12.2,12.2,12.2,12.2,0.87,0.87,0.87,0.87,27.8,27.8,27.8,27.8,111.2,18677
1925,29,1926-04-15,3812,52,9,10,18,168,257,0.07,1100,2455,48,9,15,62,2321,100,18,25,80,2489,1243,275,275,275,275,990.0,975.3,0.92,0.48,988.6,12.8,12.8,12.8,12.8,0.88,0.88,0.88,0.88,29.7,29.7,29.7,29.7,118.7,19934
1925,30,1926-04-22,3633,52,9,10,18,168,257,0.07,1100,2276,47,9,15,62,2142,100,18,25,80,2310,1243,275,275,275,275,990.0,974.9,0.92,0.48,988.6,13.1,13.1,13.1,13.1,0.88,0.88,0.88,0.88,30.7,30.7,30.7,30.7,122.7,20606
1925,31,1926-04-29,3423,52,9,10,16,192,279,0.08,1100,2043,48,9,15,63,1907,100,18,25,80,2100,1243,275,275,275,275,990.0,974.5,0.92,0.48,988.6,13.6,13.6,13.6,13.6,0.89,0.89,0.89,0.89,31.9,31.9,31.9,31.9,127.6,21435
1925,32,1926-05-06,2898,52,9,10,16,202,289,0.1,1100,1509,48,9,15,64,1373,100,18,25,80,1575,1243,275,275,275,275,990.0,973.4,0.92,0.48,988.6,14.7,14.7,14.7,14.7,0.91,0.91,0.91,0.91,35.2,35.2,35.2,35.2,140.7,23631
1925,33,1926-05-13,2431,52,9,10,16,202,289,0.12,1100,1042,48,9,15,57,913,100,18,25,73,1115,1243,275,275,275,275,990.0,972.3,0.92,0.48,988.6,15.8,15.8,15.8,15.8,0.92,0.92,0.92,0.92,38.3,38.3,38.3,38.3,153.3,25751
1925,34,1926-05-20,2089,46,8,9,13,181,258,0.12,1100,731,54,9,15,38,613,100,18,25,51,795,1243,275,275,275,275,990.0,971.4,0.92,0.48,988.6,16.7,16.7,16.7,16.7,0.93,0.93,0.93,0.93,40.8,40.8,40.8,40.8,163.2,27420
1925,35,1926-05-27,1739,43,8,8,12,161,233,0.13,1100,406,56,10,14,21,304,100,18,22,33,465,1240,275,275,275,275,990.0,970.4,0.92,0.48,988.6,17.7,17.7,17.7,17.7,0.93,0.93,0.93,0.93,43.5,43.5,43.5,43.5,174.1,29248
1925,36,1926-06-03,1462,40,8,7,10,120,185,0.13,1100,177,37,7,6,9,116,77,15,13,19,236,1206,275,275,275,275,990.0,969.5,0.85,0.48,988.7,18.6,18.6,18.6,18.6,0.93,0.93,0.93,0.93,45.9,45.9,45.9,45.9,183.7,30865
1925,37,1926-06-10,1217,40,8,7,10,120,185,0.15,1025,6,1,0,0,0,4,41,8,7,10,124,1082,256,256,256,256,990.0,968.6,0.67,0.39,988.9,19.8,19.8,19.8,19.8,0.94,0.94,0.94,0.94,45.8,45.8,45.8,45.8,183.1,30757
1925,38,1926-06-17,1075,40,8,7,10,120,185,0.17,890,0,0,0,0,0,0,40,8,7,10,120,945,222,222,222,222,990.0,968.1,0.52,0.26,989.2,20.8,20.8,20.8,20.8,0.94,0.94,0.94,0.94,41.6,41.6,41.6,41.6,166.4,27955
1925,39,1926-06-24,903,40,8,7,10,120,185,0.21,718,0,0,0,0,0,0,40,8,7,10,120,773,239,239,239,0,990.0,967.4,0.37,0.15,989.5,21.6,21.6,21.6,0.0,0.94,0.94,0.94,0.0,46.7,46.7,46.7,0.0,140.1,23540
1925,40,1926-07-01,715,35,7,6,7,108,163,0.23,552,0,0,0,0,0,0,35,7,6,7,108,600,234,234,197,0,990.0,966.7,0.26,0.09,989.6,22.6,22.6,22.5,0.0,0.94,0.94,0.93,0.0,47.6,47.6,39.3,0.0,112.0,18808
1925,41,1926-07-08,586,35,7,6,7,108,163,0.28,423,0,0,0,0,0,0,35,7,6,7,108,471,211,211,0,0,990.0,966.1,0.2,0.05,989.7,23.3,23.3,0.0,0.0,0.94,0.94,0.0,0.0,44.4,44.4,0.0,0.0,88.7,14909
