Date,LaggedDate,VicFalls,Conversion,Flow,Exceedance,Year,Month,Day,MonthId,WaterYear,WaterMonth,WaterDay,WaterWeek,Volume,Flow_difference,Flow_difference_pct,EWRRefExceedance,EWRBandNo,EWRBandLabel,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowAvailableForGeneration,FlowCanal,LowFlowShutoff,Turbines,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,LevelTailwater,LevelHeadpond,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadlossTurbine1,HeadlossTurbine2,HeadlossTurbine3,HeadlossTurbine4,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,LowHeadShutoff,LoadFactorTurbine1,LoadFactorTurbine2,LoadFactorTurbine3,LoadFactorTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,EffGen1,EffGen2,EffGen3,EffGen4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy,PerfMwPerCumec,ExceedanceRnd
1931-01-15,1931-01-26,564.6867,0.8760275090430032,494.68108319071365,0.5529999999999999,1931,1,15,1931.01,1930,4,107,16,0.04274044558767767,8.656056799405293,0.01749825714695489,0.77,4,Mod_Dry,34,5,4,3,45,91.0,0.1839569029263181,403.68108319071365,403.68108319071365,,2,201.84054159535683,201.84054159535683,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,4.0,3.0,45.0,446.68108319071365,965.6757036642198,990.0,0.19029999072754328,0.05073621663814274,989.7589637926344,0.2884107721610916,0.2884107721610916,,,23.79484935625341,23.79484935625341,,,,0.8073621663814273,0.8073621663814273,,,0.94,0.94,,,0.97,0.97,,,42.95957317154845,42.95957317154845,,,85.9191463430969,2062.0595122343257,0.17368593476207908,0.555
1931-02-15,1931-02-26,764.3804,0.8926299826267534,682.3088631722309,0.445,1931,2,15,1931.02,1930,5,138,20,0.05895148577808074,9.15110634402754,0.013411970498934564,0.92,5,Dry,31,6,4,3,41,85.0,0.12457701282790458,597.3088631722309,597.3088631722309,,3,199.10295439074363,199.10295439074363,199.10295439074363,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,4.0,3.0,41.0,638.3088631722309,966.5058573414522,990.0,0.2867007902447715,0.10892354526889236,989.6043756644864,0.28064455662353816,0.28064455662353816,0.28064455662353816,,22.81787376641057,22.81787376641057,22.81787376641057,,,0.7964118175629745,0.7964118175629745,0.7964118175629745,,0.93,0.93,0.93,,0.97,0.97,0.97,,40.20467610696957,40.20467610696957,40.20467610696957,,120.61402832090872,2894.736679701809,0.17677335709834227,0.445
1931-03-15,1931-03-26,1053.0739999999996,0.9224728423044594,971.4321659369264,0.34,1931,3,15,1931.03,1930,6,166,24,0.08393173913695043,18.997082054007024,0.019555747400730475,0.89,4,Mod_Dry,41,8,7,6,67,129.0,0.13279362628020674,842.4321659369264,842.4321659369264,,4,210.6080414842316,210.6080414842316,210.6080414842316,210.6080414842316,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,7.0,6.0,67.0,898.4321659369264,967.7115398159738,990.0,0.4766908293445939,0.2239457327495411,989.299363437906,0.31399125991096216,0.31399125991096216,0.31399125991096216,0.31399125991096216,21.273832362021142,21.273832362021142,21.273832362021142,21.273832362021142,,0.8424321659369264,0.8424321659369264,0.8424321659369264,0.8424321659369264,0.93,0.93,0.93,0.93,0.97,0.97,0.97,0.97,39.65010779674058,39.65010779674058,39.65010779674058,39.65010779674058,158.6004311869623,3806.410348487096,0.16326454563504747,0.34
1931-04-15,1931-04-26,2859.6787,1.0192399753140005,2914.698847593973,0.09300000000000001,1931,4,15,1931.04,1930,7,197,29,0.25182998043211924,19.241457247705053,0.0066015249786743856,0.58,3,Normal,54,13,14,19,117,217.0,0.07445023014268842,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1597.6988475939734,46.0,5.0,11.0,61.0,1474.6988475939734,100.0,18.0,25.0,80.0,1591.6988475939734,1243.0,973.4262405480828,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,14.636857458802595,14.636857458802595,14.636857458802595,14.636857458802595,,1.1,1.1,1.1,1.1,0.9056260520183887,0.9056260520183887,0.9056260520183887,0.9056260520183887,0.98,0.98,0.98,0.98,35.044876002993675,35.044876002993675,35.044876002993675,35.044876002993675,140.1795040119747,3364.3080962873933,0.04809399232709415,0.095
1931-05-15,1931-05-26,2675.0157,1.01532983475929,2716.0232486595064,0.107,1931,5,15,1931.05,1930,8,227,33,0.2346644086841813,53.12582603822602,0.019560151432594063,0.22,2,Mod_Wet,65,14,17,23,202,321.0,0.11818750084647825,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1295.0232486595066,35.0,4.0,8.0,57.0,1191.0232486595062,100.0,18.0,25.0,80.0,1393.0232486595062,1243.0,972.9696581835803,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,15.093439823304903,15.093439823304903,15.093439823304903,15.093439823304903,,1.1,1.1,1.1,1.1,0.9110614614671376,0.9110614614671376,0.9110614614671376,0.9110614614671376,0.98,0.98,0.98,0.98,36.35496078797468,36.35496078797468,36.35496078797468,36.35496078797468,145.41984315189873,3490.0762356455707,0.05354145743180612,0.105
1931-06-15,1931-06-26,1463.3217,0.9455051041619201,1383.5781363808978,0.248,1931,6,15,1931.06,1930,9,258,37,0.1195411509833096,8.540333092999617,0.006172642417824729,0.36,2,Mod_Wet,62,12,14,16,153,257.0,0.1857502610385628,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,26.578136380897828,6.411846130800255,1.2410024769290815,1.4478362230839286,1.6546699692387754,15.82278158084579,68.41184613080026,13.241002476929081,15.447836223083927,17.65466996923877,168.82278158084586,1197.1006848308134,969.2264014431618,990.0,0.8368463492403491,0.48,988.6831536507596,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.9218174275979,18.9218174275979,18.9218174275979,18.9218174275979,,1.1,1.1,1.1,1.1,0.93202992251426,0.93202992251426,0.93202992251426,0.93202992251426,0.98,0.98,0.98,0.98,46.625175563122,46.625175563122,46.625175563122,46.625175563122,186.500702252488,4476.0168540597115,0.13479593045632265,0.25
1931-07-15,1931-07-26,666.0345,0.8753352736866753,583.0034913422678,0.493,1931,7,15,1931.07,1930,10,288,42,0.05037150165197194,18.77435081593819,0.032202810265704235,0.33,2,Mod_Wet,58,11,11,11,136,227.0,0.3893630198978235,356.00349134226786,356.00349134226786,,2,178.00174567113393,178.00174567113393,,,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,11.0,11.0,136.0,436.0034913422679,966.0679796331343,990.0,0.18675392701403729,0.041200698268453566,989.7720453747175,0.2243141415216761,0.2243141415216761,,,23.479751600061558,23.479751600061558,,,,0.7120069826845357,0.7120069826845357,,,0.93,0.93,,,0.97,0.97,,,36.98634784343735,36.98634784343735,,,73.9726956868747,1775.3446964849927,0.12688208009966626,0.495
1931-08-15,1931-08-26,448.7655,0.9091709283658698,408.00454625357366,0.643,1931,8,15,1931.08,1930,11,319,46,0.035251592796308774,5.727836216568846,0.014038657826643463,0.42,3,Normal,47,8,6,5,89,155.0,0.3798977276681321,253.0045462535737,253.0045462535737,,1,253.0045462535737,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,314.00454625357366,965.300398853656,990.0,0.1462376721875337,0.02060090925071473,989.8331614185618,0.452916990182941,,,,24.079845574722682,,,,,1.0120181850142946,,,,0.95,,,,0.98,,,,55.641741069207924,,,,55.641741069207924,1335.40178566099,0.13637529674639148,0.645
1931-09-15,1931-09-26,312.7836,0.9288272938647332,290.5219447532691,0.797,1931,9,15,1931.09,1930,12,350,50,0.02510109602668245,0.0,0.0,0.42,3,Normal,40,6,4,3,65,118.0,0.4061655311450348,172.52194475326908,172.52194475326908,,1,172.52194475326908,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,222.52194475326908,964.8613780473187,990.0,0.11574611752952355,0.00725219447532691,989.8770016879953,0.21070814486878706,,,,24.804915495807595,,,,,0.6900877790130765,,,,0.93,,,,0.97,,,,37.87091403036641,,,,37.87091403036641,908.9019367287938,0.13035474501772645,0.795
1931-10-15,1931-10-26,250.8784,0.9414693900674836,236.19433422910615,0.893,1931,10,15,1931.1,1931,1,15,3,0.020407190477394768,0.0,0.0,0.48,3,Normal,37,5,3,2,50,97.0,0.4106787756640723,139.19433422910615,139.19433422910615,,1,139.19433422910615,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,184.19433422910615,964.7331199874376,990.0,0.10267988666901344,0.0039194334229106145,989.8934006799085,0.13703718590395836,,,,25.02324350656683,,,,,0.5567773369164246,,,,0.91,,,,0.97,,,,30.16110817067112,,,,30.16110817067112,723.8665960961067,0.12769615439384396,0.895
1931-11-15,1931-11-26,308.9022,0.9297022486736368,287.1870699602335,0.8029999999999999,1931,11,15,1931.11,1931,2,46,7,0.024812962844564176,3.5791013442452027,0.012462613113956687,0.23,2,Mod_Wet,40,6,4,3,53,106.0,0.36909739708921335,181.1870699602335,181.1870699602335,,1,181.1870699602335,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,53.0,231.1870699602335,964.8514457810336,990.0,0.11870013748644324,0.008118706996023349,989.8731811555176,0.2324168595091521,,,,24.78931851497476,,,,,0.7247482798409339,,,,0.93,,,,0.97,,,,39.74801818405609,,,,39.74801818405609,953.952436417346,0.1384046231244323,0.805
1931-12-15,1931-12-26,672.3268,0.8764068829576366,589.2318351168824,0.488,1931,12,15,1931.12,1931,3,76,11,0.05090963055409864,0.0,0.0,0.05,1,Wet,44,8,6,4,64,126.0,0.2138377332837187,463.2318351168824,463.2318351168824,,2,231.6159175584412,231.6159175584412,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,8.0,6.0,4.0,64.0,521.2318351168824,966.0956433714633,990.0,0.21883004934312025,0.06264636702337649,989.7185235836336,0.3796760018552501,0.3796760018552501,,,23.243204210314865,23.243204210314865,,,,0.9264636702337647,0.9264636702337647,,,0.94,0.94,,,0.98,0.98,,,48.65050324823905,48.65050324823905,,,97.3010064964781,2335.2241559154745,0.16513195774151795,0.49
1932-01-15,1932-01-26,916.7204,0.9105214280240044,834.6935677067364,0.38299999999999995,1932,1,15,1932.01,1931,4,107,16,0.07211752424986204,42.24534420070495,0.0506118003482058,0.29,2,Mod_Wet,46,7,6,4,76,139.0,0.16652817917585372,695.6935677067364,695.6935677067364,,3,231.89785590224548,231.89785590224548,231.89785590224548,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,6.0,4.0,76.0,754.6935677067364,967.1561399936847,990.0,0.3541701841778182,0.13870807031202093,989.50712174551,0.3805996675882354,0.3805996675882354,0.3805996675882354,,21.970382084237194,21.970382084237194,21.970382084237194,,,0.9275914236089822,0.9275914236089822,0.9275914236089822,,0.94,0.94,0.94,,0.98,0.98,0.98,,46.042328557874896,46.042328557874896,46.042328557874896,,138.12698567362472,3315.047656166993,0.1654822692034385,0.385
1932-02-15,1932-02-26,1130.1421,0.9379332643780708,1059.9978690640885,0.316,1932,2,15,1932.02,1931,5,138,20,0.09158381588713724,0.0,0.0,0.33,2,Mod_Wet,49,8,7,5,93,162.0,0.1528304959169737,897.9978690640885,897.9978690640885,,4,224.49946726602212,224.49946726602212,224.49946726602212,224.49946726602212,0.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,7.0,5.0,93.0,961.9978690640885,968.0566437448981,990.0,0.5349382863933878,0.2683982952512708,989.1966634183552,0.3567312139764904,0.3567312139764904,0.3567312139764904,0.3567312139764904,20.78328845948074,20.78328845948074,20.78328845948074,20.78328845948074,,0.8979978690640885,0.8979978690640885,0.8979978690640885,0.8979978690640885,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,42.16504001719019,42.16504001719019,42.16504001719019,42.16504001719019,168.66016006876075,4047.8438416502586,0.15911367842435106,0.315
1932-03-15,1932-03-26,3134.7263,1.0242753271445222,3210.822806441037,0.07200000000000001,1932,3,15,1932.03,1931,6,167,24,0.2774150904765056,247.2694617925504,0.07701124499817248,0.4,2,Mod_Wet,59,11,12,13,144,239.0,0.0744357488431179,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1871.8228064410366,40.999999999999936,7.0,13.0,67.0,1743.8228064410364,100.0,18.0,25.0,80.0,1887.8228064410366,1243.0,974.0719733758702,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,13.991124631015012,13.991124631015012,13.991124631015012,13.991124631015012,,1.1,1.1,1.1,1.1,0.8968711889914558,0.8968711889914558,0.8968711889914558,0.8968711889914558,0.98,0.98,0.98,0.98,33.17496513733869,33.17496513733869,33.17496513733869,33.17496513733869,132.69986054935475,3184.796653184514,0.04132892674212778,0.07
1932-04-15,1932-04-26,3052.1754,1.0230557447200064,3122.545576863084,0.077,1932,4,15,1932.04,1931,7,198,29,0.26978793784097044,25.741249350456663,0.008243674501083301,0.41,3,Normal,54,13,14,19,117,217.0,0.06949458211527489,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,1805.545576863084,46.0,5.0,10.999999999999986,61.0,1682.545576863084,100.0,18.0,25.0,80.0,1799.545576863084,1243.0,973.8835599102214,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,14.179538096663876,14.179538096663876,14.179538096663876,14.179538096663876,,1.1,1.1,1.1,1.1,0.8995549515093957,0.8995549515093957,0.8995549515093957,0.8995549515093957,0.98,0.98,0.98,0.98,33.722328844831445,33.722328844831445,33.722328844831445,33.722328844831445,134.88931537932578,3237.3435691038176,0.0431985096963215,0.075
1932-05-15,1932-05-26,1769.9945,0.9864250135611264,1745.9668486656192,0.20199999999999999,1932,5,15,1932.05,1931,8,228,33,0.15085153572470952,55.723022251378794,0.03191528080499692,0.6900000000000001,3,Normal,55,13,13,17,178,276.0,0.1580786028159338,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,369.9668486656192,45.00000000000002,5.0,12.0,22.787813142447558,285.1790355231716,100.0,18.0,25.0,39.78781314244756,463.1790355231717,1243.0,970.3908604462114,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,17.672237560673878,17.672237560673878,17.672237560673878,17.672237560673878,,1.1,1.1,1.1,1.1,0.9300194515767352,0.9300194515767352,0.9300194515767352,0.9300194515767352,0.98,0.98,0.98,0.98,43.45215798275986,43.45215798275986,43.45215798275986,43.45215798275986,173.80863193103943,4171.407166344947,0.09954864381524496,0.2
1932-06-15,1932-06-26,1086.9032,0.940956999887256,1022.7291742398579,0.32799999999999996,1932,6,15,1932.06,1931,9,259,37,0.08836380065432373,20.10842443395836,0.019661534001808367,0.7000000000000001,4,Mod_Dry,45,10,9,9,88,161.0,0.15742192953443715,861.7291742398579,861.7291742398579,,4,215.43229355996448,215.43229355996448,215.43229355996448,215.43229355996448,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,9.0,9.0,88.0,925.7291742398579,967.9128060672997,990.0,0.5017040242038538,0.2393833393918864,989.2589126364044,0.32852703607636186,0.32852703607636186,0.32852703607636186,0.32852703607636186,21.0175795330282,21.0175795330282,21.0175795330282,21.0175795330282,,0.861729174239858,0.861729174239858,0.861729174239858,0.861729174239858,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,40.91819251314643,40.91819251314643,40.91819251314643,40.91819251314643,163.67277005258572,3928.146481262057,0.16003529983803902,0.33
1932-07-15,1932-07-26,576.0661,0.8889914195501405,512.1178199937132,0.544,1932,7,15,1932.07,1931,10,289,42,0.044246979647456816,10.901412777171233,0.02128692334374355,0.56,3,Normal,50,10,9,9,108,186.0,0.3631976719776777,326.11781999371317,326.11781999371317,,2,163.05890999685658,163.05890999685658,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,9.0,108.0,395.11781999371317,965.7528912500618,990.0,0.1731756597765099,0.03522356399874264,989.7916007762249,0.18820469240465806,0.18820469240465806,,,23.850504833758308,23.850504833758308,,,,0.6522356399874263,0.6522356399874263,,,0.92,0.92,,,0.97,0.97,,,34.046359441194475,34.046359441194475,,,68.09271888238895,1634.225253177335,0.13296299449846302,0.545
1932-08-15,1932-08-26,406.0875,0.9120318780949216,370.3647452958713,0.6890000000000001,1932,8,15,1932.08,1931,11,320,46,0.03199951399356328,6.752015544830103,0.018230718853750928,0.52,3,Normal,47,8,6,5,89,155.0,0.4185063561494656,215.36474529587127,215.36474529587127,,1,215.36474529587127,,,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,6.0,5.0,89.0,276.36474529587133,965.1463276449764,990.0,0.13373736928645172,0.013072949059174254,989.8531896816544,0.32832125331510176,,,,24.37854078336289,,,,,0.8614589811834851,,,,0.94,,,,0.98,,,,47.44661732503555,,,,47.44661732503555,1138.7188158008532,0.12810781244076602,0.69
1932-09-15,1932-09-26,305.0513,0.9297058187130764,283.6079686159883,0.8130000000000001,1932,9,15,1932.09,1931,12,351,51,0.02450372848842139,3.5791013442452027,0.012619889919564949,0.46,3,Normal,40,6,4,3,65,118.0,0.4160672937923501,165.60796861598828,165.60796861598828,,1,165.60796861598828,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,6.0,4.0,3.0,65.0,215.60796861598828,964.8410290195503,990.0,0.113389080209996,0.0065607968615988286,989.8800501229283,0.1941427282505733,,,,24.844878375127305,,,,,0.6624318744639531,,,,0.92,,,,0.97,,,,36.020245966112164,,,,36.020245966112164,864.4859031866922,0.1270071717021619,0.815
1932-10-15,1932-10-26,227.8423,0.9755995102100816,222.2828362851385,0.922,1932,10,15,1932.1,1932,1,15,3,0.01920523705503596,0.0,0.0,0.52,3,Normal,37,5,3,2,50,97.0,0.4363809712935775,125.28283628513849,125.28283628513849,,1,125.28283628513849,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,3.0,2.0,50.0,170.2828362851385,964.7155282950152,990.0,0.09793733055175176,0.00252828362851385,989.8995343858195,0.11089901519060187,,,,25.073107075613986,,,,,0.5011313451405539,,,,0.91,,,,0.97,,,,27.200811833826503,,,,27.200811833826503,652.819484011836,0.12237027513421694,0.92
1932-11-15,1932-11-26,206.1864,0.9756711054590376,201.17011281861926,0.952,1932,11,15,1932.11,1932,2,46,7,0.01738109774752871,5.962409047046889,0.02963864245790212,0.8,4,Mod_Dry,29,4,2,2,30,67.0,0.3330514610806483,134.17011281861926,134.17011281861926,,1,134.17011281861926,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,2.0,2.0,30.0,169.17011281861926,964.7063353543097,990.0,0.09755799300634746,0.0034170112818619268,989.8990249957118,0.12728377331114485,,,,25.065405868090874,,,,,0.536680451274477,,,,0.91,,,,0.97,,,,29.12142752601803,,,,29.12142752601803,698.9142606244327,0.14476020875066434,0.95
1932-12-15,1932-12-26,349.1046,0.9270188758292952,323.62655383883583,0.7509999999999999,1932,12,15,1932.12,1932,3,76,11,0.02796133425167541,11.810983758974546,0.036495718966424326,0.84,4,Mod_Dry,31,5,3,2,36,77.0,0.2379285602081514,246.62655383883583,246.62655383883583,,1,246.62655383883583,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,5.0,3.0,2.0,36.0,285.62655383883583,964.9700888972347,990.0,0.136813246662344,0.019325310767767168,989.8438614425697,0.43040477963856216,,,,24.44336776569654,,,,,0.9865062153553432,,,,0.94,,,,0.98,,,,54.47833340326357,,,,54.47833340326357,1307.4800016783256,0.16833703154776808,0.75
1933-01-15,1933-01-26,678.6565,0.8777769920279594,595.7090611902229,0.485,1933,1,15,1933.01,1932,4,107,16,0.05146926288683526,6.477226073340487,0.010873136729528728,0.45,3,Normal,41,6,4,3,66,120.0,0.20144061559218315,475.7090611902229,475.7090611902229,,2,237.85453059511144,237.85453059511144,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,4.0,3.0,66.0,526.7090611902229,966.1243943715846,990.0,0.22200525286389733,0.06514181223804458,989.712852934898,0.4003753614778852,0.4003753614778852,,,23.18808320183557,23.18808320183557,,,,0.9514181223804458,0.9514181223804458,,,0.94,0.94,,,0.98,0.98,,,49.84243083129762,49.84243083129762,,,99.68486166259524,2392.436679902285,0.16733816582112335,0.485
1933-02-15,1933-02-26,856.6266,0.8970607168566745,768.4460718744957,0.407,1933,2,15,1933.02,1932,5,138,20,0.06639374060995643,7.9178605552057215,0.010303729623981841,0.71,4,Mod_Dry,36,6,5,4,54,105.0,0.13663938673519413,663.4460718744958,663.4460718744958,,3,221.14869062483191,221.14869062483191,221.14869062483191,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0,5.0,4.0,54.0,710.4460718744957,966.8772686617967,990.0,0.3285194619562294,0.12903382156234872,989.5424467164813,0.34617388827615364,0.34617388827615364,0.34617388827615364,,22.319004166408547,22.319004166408547,22.319004166408547,,,0.8845947624993277,0.8845947624993277,0.8845947624993277,,0.94,0.94,0.94,,0.98,0.98,0.98,,44.60485401039913,44.60485401039913,44.60485401039913,,133.81456203119743,3211.549488748737,0.17413656849696574,0.405
1933-03-15,1933-03-26,1201.5505,0.9219020086379541,1107.711819429938,0.298,1933,3,15,1933.03,1932,6,166,24,0.09570630119874664,18.25576994477524,0.016480613120270046,0.77,4,Mod_Dry,41,8,7,6,67,129.0,0.1164562819835102,978.711819429938,978.711819429938,,4,244.6779548574845,244.6779548574845,244.6779548574845,244.6779548574845,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,7.0,6.0,67.0,1034.711819429938,968.2379134436123,990.0,0.6024706672184672,0.3329694555439504,989.0645598772376,0.42364076845968096,0.42364076845968096,0.42364076845968096,0.42364076845968096,20.403005665165544,20.403005665165544,20.403005665165544,20.403005665165544,,0.978711819429938,0.978711819429938,0.978711819429938,0.978711819429938,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,45.11406164211245,45.11406164211245,45.11406164211245,45.11406164211245,180.4562465684498,4330.949917642794,0.16290901965938942,0.3
1933-04-15,1933-04-26,1579.4263,0.9567215637917794,1511.0711996298642,0.22899999999999998,1933,4,15,1933.04,1932,7,197,29,0.13055655164802027,0.0,0.0,0.8,4,Mod_Dry,45,11,10,10,72,148.0,0.0979437633622112,1100.0,1100.0,,4,275.0,275.0,275.0,275.0,263.07119962986417,55.0,7.0,15.0,17.775081056071905,168.29611857379228,100.0,18.0,25.0,27.775081056071905,240.29611857379226,1243.0,969.6519300398007,990.0,0.921967213114754,0.48,988.5980327868853,0.5349347799999999,0.5349347799999999,0.5349347799999999,0.5349347799999999,18.41116796708441,18.41116796708441,18.41116796708441,18.41116796708441,,1.1,1.1,1.1,1.1,0.9317743312719764,0.9317743312719764,0.9317743312719764,0.9317743312719764,0.98,0.98,0.98,0.98,45.354445250899715,45.354445250899715,45.354445250899715,45.354445250899715,181.41778100359886,4354.026744086372,0.12005905548860768,0.23
1933-05-15,1933-05-26,1086.9032,0.940956999887256,1022.7291742398579,0.32799999999999996,1933,5,15,1933.05,1932,8,227,33,0.08836380065432373,0.0,0.0,0.93,5,Dry,42,9,8,6,82,147.0,0.14373306609666,875.7291742398579,875.7291742398579,,4,218.93229355996448,218.93229355996448,218.93229355996448,218.93229355996448,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,8.0,6.0,82.0,934.7291742398579,967.9128060672997,990.0,0.5099510361560451,0.2505833393918864,989.239465624452,0.3392772839818985,0.3392772839818985,0.3392772839818985,0.3392772839818985,20.98738227317041,20.98738227317041,20.98738227317041,20.98738227317041,,0.875729174239858,0.875729174239858,0.875729174239858,0.875729174239858,0.94,0.94,0.94,0.94,0.98,0.98,0.98,0.98,41.52322115938856,41.52322115938856,41.52322115938856,41.52322115938856,166.09288463755422,3986.2292313013013,0.16240162969928235,0.33
1933-06-15,1933-06-26,494.165,0.8960553284209241,442.79918136912596,0.602,1933,6,15,1933.06,1932,9,258,37,0.038257849270292486,2.742172636805037,0.006192813248494037,0.94,5,Dry,39,9,7,5,59,119.0,0.2687448509549057,323.799181369126,323.799181369126,,2,161.89959068456298,161.89959068456298,,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,7.0,5.0,59.0,378.79918136912596,965.4486738431441,990.0,0.16775618569454367,0.034759836273825194,989.7974839780317,0.18553423668471816,0.18553423668471816,,,24.163275898202855,24.163275898202855,,,,0.6475983627382519,0.6475983627382519,,,0.92,0.92,,,0.97,0.97,,,34.24759921505366,34.24759921505366,,,68.49519843010732,1643.8847623225754,0.15468682263215025,0.6
1933-07-15,1933-07-26,357.5196,0.9208048873506705,329.2057950036568,0.742,1933,7,15,1933.07,1932,10,288,42,0.02844338068831595,0.0,0.0,0.94,5,Dry,37,8,6,4,53,108.0,0.3280622687665639,221.20579500365682,221.20579500365682,,1,221.20579500365682,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,6.0,4.0,53.0,272.2057950036568,964.9899399621263,990.0,0.13235616808239525,0.014241159000731363,989.8534026729167,0.3463524872740443,,,,24.517110223516326,,,,,0.8848231800146272,,,,0.94,,,,0.98,,,,49.01045296426772,,,,49.01045296426772,1176.2508711424252,0.14887481845124662,0.74
1933-08-15,1933-08-26,254.28400000000002,0.9424159355737844,239.64129376144416,0.89,1933,8,15,1933.08,1932,11,319,46,0.020705007780988768,6.5541301818444415,0.027349752953549338,0.95,5,Dry,34,7,5,3,44,93.0,0.38808002802963815,146.64129376144416,146.64129376144416,,1,146.64129376144416,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,5.0,3.0,44.0,192.64129376144416,964.7386603273816,990.0,0.10555953196412868,0.0046641293761444155,989.8897763386598,0.1521457718320615,,,,24.998970239446358,,,,,0.5865651750457767,,,,0.91,,,,0.97,,,,31.743918619022327,,,,31.743918619022327,761.8540468565358,0.13246430997248104,0.89
1933-09-15,1933-09-26,197.3191,0.9892995851469644,195.20770377157245,0.965,1933,9,15,1933.09,1932,12,350,50,0.01686594560586386,5.040278496767371,0.025820079840011792,0.95,5,Dry,30,6,4,2,30,72.0,0.3688379024439155,123.20770377157244,123.20770377157244,,1,123.20770377157244,,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,4.0,2.0,30.0,163.20770377157243,964.407469860292,990.0,0.0955253535584906,0.002320770377157245,989.9021538760643,0.10723295413197333,,,,25.387451061640267,,,,,0.4928308150862898,,,,0.91,,,,0.97,,,,27.08563968851963,,,,27.08563968851963,650.0553525244711,0.13875292401479514,0.965
1933-10-15,1933-10-26,161.6793,1.0585027423930735,171.1379824381925,0.987,1933,10,15,1933.1,1933,1,15,3,0.014786321682659831,0.0,0.0,0.91,5,Dry,24,4,2,2,20,52.0,0.3038483874775146,119.1379824381925,119.1379824381925,,1,119.1379824381925,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,2.0,20.0,149.1379824381925,964.4572803876256,990.0,0.0907288576493838,0.0019137982438192493,989.9073573441068,0.10021868068236447,,,,25.349858275799075,,,,,0.47655192975277,,,,0.9,,,,0.97,,,,25.86479424472973,,,,25.86479424472973,620.7550618735137,0.15113415430190055,0.985
