WaterYear,WaterWeek,StartDate,Flow,EWRChannelA,EWRChannelC,EWRChannelD,EWRChannelE,EWRChannelFG,EWRTotal,EWRProportion,FlowCanal,FlowSpill,SpillChannelA,SpillChannelC,SpillChannelD,SpillChannelE,SpillChannelFG,FlowChannelA,FlowChannelC,FlowChannelD,FlowChannelE,FlowChannelFG,FlowLeftChannel,FlowTurbine1,FlowTurbine2,FlowTurbine3,FlowTurbine4,LevelHeadpond,LevelTailwater,HeadlossLeftChannel,HeadlossCanal,LevelForebay,HeadTurbine1,HeadTurbine2,HeadTurbine3,HeadTurbine4,EffTurbine1,EffTurbine2,EffTurbine3,EffTurbine4,PowerTurbine1,PowerTurbine2,PowerTurbine3,PowerTurbine4,Power,Energy
1924,20,1925-02-11,1167,49,8,7,5,93,162,0.14,1005,0,0,0,0,0,0,49,8,7,5,93,1069,251,251,251,251,990.0,968.9,0.65,0.36,989.0,19.6,19.6,19.6,19.6,0.94,0.94,0.94,0.94,44.5,44.5,44.5,44.5,178.2,29936
1924,21,1925-02-18,1204,49,8,7,5,93,162,0.13,1042,0,0,0,0,0,0,49,8,7,5,93,1106,260,260,260,260,990.0,969.0,0.71,0.41,988.9,19.4,19.4,19.4,19.4,0.94,0.94,0.94,0.94,45.6,45.6,45.6,45.6,182.4,30644
1924,22,1925-02-25,1396,49,8,7,6,99,171,0.12,1100,125,36,6,5,4,72,85,14,13,11,171,1213,275,275,275,275,990.0,969.6,0.86,0.48,988.7,18.5,18.5,18.5,18.5,0.93,0.93,0.93,0.93,45.5,45.5,45.5,45.5,182.1,30585
1924,23,1925-03-04,1389,49,9,9,9,107,183,0.13,1100,106,28,5,5,5,62,77,14,14,14,169,1205,275,275,275,275,990.0,969.6,0.85,0.48,988.7,18.5,18.5,18.5,18.5,0.93,0.93,0.93,0.93,45.6,45.6,45.6,45.6,182.4,30642
1924,24,1925-03-11,1458,49,9,9,9,107,183,0.13,1100,175,45,8,8,8,104,94,17,17,17,211,1228,275,275,275,275,990.0,969.9,0.89,0.48,988.6,18.2,18.2,18.2,18.2,0.93,0.93,0.93,0.93,44.9,44.9,44.9,44.9,179.8,30198
1924,25,1925-03-18,1876,44,8,7,7,84,152,0.08,1100,624,55,9,16,29,512,100,18,24,36,597,1242,275,275,275,275,990.0,971.1,0.92,0.48,988.6,16.9,16.9,16.9,16.9,0.93,0.93,0.93,0.93,41.4,41.4,41.4,41.4,165.7,27836
1924,26,1925-03-25,3183,41,8,7,6,67,129,0.04,1100,1954,59,10,18,73,1794,100,18,25,79,1861,1243,275,275,275,275,990.0,974.4,0.92,0.48,988.6,13.6,13.6,13.6,13.6,0.89,0.89,0.89,0.89,32.2,32.2,32.2,32.2,128.6,21609
1924,27,1925-04-01,3335,54,13,14,19,117,217,0.07,1100,2018,46,5,11,61,1895,100,18,25,80,2012,1243,275,275,275,275,990.0,974.8,0.92,0.48,988.6,13.3,13.3,13.3,13.3,0.89,0.89,0.89,0.89,31.1,31.1,31.1,31.1,124.5,20921
1924,28,1925-04-08,3077,54,13,14,19,117,217,0.07,1100,1760,46,5,11,61,1637,100,18,25,80,1754,1243,275,275,275,275,990.0,974.2,0.92,0.48,988.6,13.9,13.9,13.9,13.9,0.89,0.89,0.89,0.89,32.8,32.8,32.8,32.8,131.2,22041
1924,29,1925-04-15,3114,54,13,14,19,117,217,0.07,1100,1797,46,5,11,61,1674,100,18,25,80,1791,1243,275,275,275,275,990.0,974.3,0.92,0.48,988.6,13.8,13.8,13.8,13.8,0.89,0.89,0.89,0.89,32.6,32.6,32.6,32.6,130.2,21878
1924,30,1925-04-22,3277,54,13,14,19,117,217,0.07,1100,1960,45,5,10,61,1837,100,18,25,80,1954,1243,275,275,275,275,990.0,974.6,0.92,0.48,988.6,13.4,13.4,13.4,13.4,0.89,0.89,0.89,0.89,31.5,31.5,31.5,31.5,126.0,21161
1924,31,1925-04-29,2960,61,13,16,21,177,291,0.1,1100,1568,38,4,8,58,1459,100,18,25,80,1637,1243,275,275,275,275,990.0,973.9,0.92,0.48,988.6,14.1,14.1,14.1,14.1,0.9,0.9,0.9,0.9,33.6,33.6,33.6,33.6,134.5,22598
1924,32,1925-05-06,2538,62,13,15,21,195,308,0.12,1100,1130,37,4,9,58,1020,100,18,25,79,1215,1243,275,275,275,275,990.0,972.9,0.92,0.48,988.6,15.2,15.2,15.2,15.2,0.91,0.91,0.91,0.91,36.6,36.6,36.6,36.6,146.2,24562
1924,33,1925-05-13,2165,55,13,13,17,178,276,0.13,1100,789,45,5,12,48,679,100,18,25,65,857,1243,275,275,275,275,990.0,972.0,0.92,0.48,988.6,16.1,16.1,16.1,16.1,0.92,0.92,0.92,0.92,39.1,39.1,39.1,39.1,156.4,26268
1924,34,1925-05-20,1876,55,13,13,17,178,276,0.15,1100,500,45,5,12,30,407,100,18,25,47,585,1243,275,275,275,275,990.0,971.2,0.92,0.48,988.6,16.9,16.9,16.9,16.9,0.93,0.93,0.93,0.93,41.3,41.3,41.3,41.3,165.1,27743
1924,35,1925-05-27,1600,54,12,12,15,161,257,0.16,1100,243,44,5,11,15,167,98,18,24,30,329,1240,275,275,275,275,990.0,970.3,0.92,0.48,988.6,17.8,17.8,17.8,17.8,0.93,0.93,0.93,0.93,43.7,43.7,43.7,43.7,174.7,29349
1924,36,1925-06-03,1405,53,12,12,13,120,210,0.15,1100,95,23,4,5,5,56,76,16,17,18,176,1210,275,275,275,275,990.0,969.7,0.86,0.48,988.7,18.4,18.4,18.4,18.4,0.93,0.93,0.93,0.93,45.4,45.4,45.4,45.4,181.7,30533
1924,37,1925-06-10,1208,53,12,12,13,120,210,0.17,998,0,0,0,0,0,0,53,12,12,13,120,1075,249,249,249,249,990.0,969.1,0.66,0.36,989.0,19.5,19.5,19.5,19.5,0.94,0.94,0.94,0.94,43.9,43.9,43.9,43.9,175.7,29519
1924,38,1925-06-17,1081,53,12,12,13,120,210,0.19,871,0,0,0,0,0,0,53,12,12,13,120,948,237,237,237,223,990.0,968.7,0.52,0.25,989.2,20.2,20.2,20.2,20.1,0.94,0.94,0.94,0.94,43.1,43.1,43.1,40.5,158.3,26591
1924,39,1925-06-24,936,53,12,12,13,120,210,0.22,726,0,0,0,0,0,0,53,12,12,13,120,803,242,242,242,0,990.0,968.1,0.39,0.16,989.5,20.9,20.9,20.9,0.0,0.94,0.94,0.94,0.0,45.7,45.7,45.7,0.0,137.0,23023
1924,40,1925-07-01,750,50,10,9,9,108,186,0.25,564,0,0,0,0,0,0,50,10,9,9,108,633,224,224,202,0,990.0,967.4,0.28,0.1,989.6,21.9,21.9,21.7,0.0,0.94,0.94,0.93,0.0,44.0,44.0,39.1,0.0,110.3,18529
1924,41,1925-07-08,576,50,10,9,9,108,186,0.32,390,0,0,0,0,0,0,50,10,9,9,108,459,195,195,0,0,990.0,966.7,0.19,0.05,989.8,22.8,22.8,0.0,0.0,0.93,0.93,0.0,0.0,39.5,39.5,0.0,0.0,79.1,13280
1924,42,1925-07-15,467,50,10,9,9,108,186,0.4,281,0,0,0,0,0,0,50,10,9,9,108,350,195,150,0,0,990.0,966.2,0.16,0.03,989.8,23.3,23.4,0.0,0.0,0.93,0.92,0.0,0.0,40.5,30.6,0.0,0.0,58.0,9748
1924,43,1925-07-22,397,50,10,9,9,108,186,0.47,211,0,0,0,0,0,0,50,10,9,9,108,280,211,0,0,0,990.0,965.9,0.14,0.01,989.9,23.6,0.0,0.0,0.0,0.94,0.0,0.0,0.0,44.8,0.0,0.0,0.0,44.8,7533
1924,44,1925-07-29,347,43,8,6,6,80,145,0.42,202,0,0,0,0,0,0,43,8,6,6,80,260,202,0,0,0,990.0,965.6,0.13,0.01,989.9,23.9,0.0,0.0,0.0,0.93,0.0,0.0,0.0,43.3,0.0,0.0,0.0,43.3,7279
1924,45,1925-08-05,306,39,7,5,4,60,115,0.38,191,0,0,0,0,0,0,39,7,5,4,60,242,191,0,0,0,990.0,965.4,0.12,0.01,989.9,24.2,0.0,0.0,0.0,0.93,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,6892
1924,46,1925-08-12,277,39,7,5,4,60,115,0.41,162,0,0,0,0,0,0,39,7,5,4,60,213,162,0,0,0,990.0,965.3,0.11,0.01,989.9,24.4,0.0,0.0,0.0,0.92,0.0,0.0,0.0,34.7,0.0,0.0,0.0,34.7,5830
1924,47,1925-08-19,247,39,7,5,4,60,115,0.46,132,0,0,0,0,0,0,39,7,5,4,60,183,132,0,0,0,990.0,965.2,0.1,0.0,989.9,24.6,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.3,0.0,0.0,0.0,28.3,4749
1924,48,1925-08-26,237,37,6,4,3,55,108,0.46,128,0,0,0,0,0,0,37,6,4,3,55,177,128,0,0,0,990.0,965.1,0.1,0.0,989.9,24.7,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.3,0.0,0.0,0.0,27.3,4592
1924,49,1925-09-02,218,30,6,4,2,30,72,0.33,146,0,0,0,0,0,0,30,6,4,2,30,186,146,0,0,0,990.0,965.0,0.1,0.0,989.9,24.7,0.0,0.0,0.0,0.92,0.0,0.0,0.0,31.6,0.0,0.0,0.0,31.6,5307
1924,50,1925-09-09,205,30,6,4,2,30,72,0.35,133,0,0,0,0,0,0,30,6,4,2,30,173,133,0,0,0,990.0,964.9,0.1,0.0,989.9,24.8,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.8,0.0,0.0,0.0,28.8,4837
1924,51,1925-09-16,202,30,6,4,2,30,72,0.36,130,0,0,0,0,0,0,30,6,4,2,30,170,130,0,0,0,990.0,964.9,0.1,0.0,989.9,24.9,0.0,0.0,0.0,0.91,0.0,0.0,0.0,28.1,0.0,0.0,0.0,28.1,4728
1924,52,1925-09-23,191,30,6,4,2,30,72,0.38,119,0,0,0,0,0,0,30,6,4,2,30,159,119,0,0,0,990.0,964.9,0.09,0.0,989.9,24.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,25.6,0.0,0.0,0.0,25.6,4296
1924,53,1925-09-30,188,30,6,4,2,30,72,0.38,116,0,0,0,0,0,0,30,6,4,2,30,156,116,0,0,0,990.0,964.9,0.09,0.0,989.9,24.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.9,0.0,0.0,0.0,24.9,597
1925,1,1925-10-01,181,24,4,2,2,20,52,0.29,129,0,0,0,0,0,0,24,4,2,2,20,159,129,0,0,0,990.0,964.9,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.91,0.0,0.0,0.0,27.8,0.0,0.0,0.0,27.8,4678
1925,2,1925-10-08,170,24,4,2,2,20,52,0.31,118,0,0,0,0,0,0,24,4,2,2,20,148,118,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,25.1,0.0,0.0,0.0,25.1,4220
1925,3,1925-10-15,166,24,4,2,2,20,52,0.31,114,0,0,0,0,0,0,24,4,2,2,20,144,114,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.4,0.0,0.0,0.0,24.4,4091
1925,4,1925-10-22,165,24,4,2,2,20,52,0.31,113,0,0,0,0,0,0,24,4,2,2,20,143,113,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,24.1,0.0,0.0,0.0,24.1,4055
1925,5,1925-10-29,161,23,4,2,2,19,50,0.31,110,0,0,0,0,0,0,23,4,2,2,19,140,110,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,23.3,0.0,0.0,0.0,23.3,3916
1925,6,1925-11-05,171,23,4,2,2,19,50,0.29,121,0,0,0,0,0,0,23,4,2,2,19,150,121,0,0,0,990.0,965.0,0.09,0.0,989.9,24.8,0.0,0.0,0.0,0.9,0.0,0.0,0.0,25.9,0.0,0.0,0.0,25.9,4356
1925,7,1925-11-12,188,23,4,2,2,19,50,0.27,138,0,0,0,0,0,0,23,4,2,2,19,167,138,0,0,0,990.0,964.9,0.1,0.0,989.9,24.8,0.0,0.0,0.0,0.91,0.0,0.0,0.0,29.9,0.0,0.0,0.0,29.9,5021
1925,8,1925-11-19,213,23,4,2,2,19,50,0.24,163,0,0,0,0,0,0,23,4,2,2,19,192,163,0,0,0,990.0,965.0,0.11,0.01,989.9,24.7,0.0,0.0,0.0,0.92,0.0,0.0,0.0,35.5,0.0,0.0,0.0,35.5,5971
1925,9,1925-11-26,266,25,4,2,2,23,57,0.22,208,0,0,0,0,0,0,25,4,2,2,23,240,208,0,0,0,990.0,965.3,0.12,0.01,989.9,24.3,0.0,0.0,0.0,0.94,0.0,0.0,0.0,45.3,0.0,0.0,0.0,45.3,7608
1925,10,1925-12-03,278,31,5,3,2,36,77,0.28,201,0,0,0,0,0,0,31,5,3,2,36,240,201,0,0,0,990.0,965.3,0.12,0.01,989.9,24.3,0.0,0.0,0.0,0.93,0.0,0.0,0.0,43.5,0.0,0.0,0.0,43.5,7306
1925,11,1925-12-10,316,31,5,3,2,36,77,0.24,239,0,0,0,0,0,0,31,5,3,2,36,278,239,0,0,0,990.0,965.5,0.13,0.02,989.8,24.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,51.9,0.0,0.0,0.0,51.9,8723
1925,12,1925-12-17,346,31,5,3,2,36,77,0.22,269,0,0,0,0,0,0,31,5,3,2,36,308,209,141,0,0,990.0,965.6,0.14,0.02,989.8,23.9,24.0,0.0,0.0,0.93,0.91,0.0,0.0,44.9,29.4,0.0,0.0,57.4,9649
1925,13,1925-12-24,397,31,5,3,2,36,77,0.19,320,0,0,0,0,0,0,31,5,3,2,36,359,160,160,0,0,990.0,965.9,0.16,0.03,989.8,23.7,23.7,0.0,0.0,0.92,0.92,0.0,0.0,33.3,33.3,0.0,0.0,66.6,11183
1925,14,1925-12-31,432,33,5,3,2,43,89,0.21,343,0,0,0,0,0,0,33,5,3,2,43,385,171,171,0,0,990.0,966.0,0.17,0.04,989.8,23.5,23.5,0.0,0.0,0.92,0.92,0.0,0.0,35.5,35.5,0.0,0.0,71.1,11941
1925,15,1926-01-07,467,34,5,4,3,45,91,0.19,376,0,0,0,0,0,0,34,5,4,3,45,419,188,188,0,0,990.0,966.2,0.18,0.05,989.8,23.3,23.3,0.0,0.0,0.93,0.93,0.0,0.0,38.9,38.9,0.0,0.0,77.7,13054
1925,16,1926-01-14,500,34,5,4,3,45,91,0.18,409,0,0,0,0,0,0,34,5,4,3,45,452,204,204,0,0,990.0,966.4,0.19,0.05,989.8,23.1,23.1,0.0,0.0,0.94,0.94,0.0,0.0,42.2,42.2,0.0,0.0,84.3,14166
1925,17,1926-01-21,552,34,5,4,3,45,91,0.16,461,0,0,0,0,0,0,34,5,4,3,45,504,230,230,0,0,990.0,966.6,0.21,0.06,989.7,22.8,22.8,0.0,0.0,0.94,0.94,0.0,0.0,47.5,47.5,0.0,0.0,95.0,15952
1925,18,1926-01-28,587,34,5,4,3,48,97,0.17,490,0,0,0,0,0,0,34,5,4,3,48,534,245,245,0,0,990.0,966.7,0.23,0.07,989.7,22.5,22.5,0.0,0.0,0.94,0.94,0.0,0.0,49.9,49.9,0.0,0.0,99.8,16773
1925,19,1926-02-04,651,36,6,5,4,54,105,0.16,546,0,0,0,0,0,0,36,6,5,4,54,593,230,230,196,0,990.0,967.0,0.26,0.09,989.7,22.3,22.3,22.2,0.0,0.94,0.94,0.93,0.0,46.1,46.1,38.6,0.0,108.8,18270
1925,20,1926-02-11,721,36,6,5,4,54,105,0.15,616,0,0,0,0,0,0,36,6,5,4,54,663,205,205,205,0,990.0,967.3,0.3,0.11,989.6,22.0,22.0,22.0,0.0,0.93,0.93,0.93,0.0,40.0,40.0,40.0,0.0,120.1,20181
1925,21,1926-02-18,830,36,6,5,4,54,105,0.13,725,0,0,0,0,0,0,36,6,5,4,54,772,241,241,241,0,990.0,967.7,0.37,0.16,989.5,21.3,21.3,21.3,0.0,0.94,0.94,0.94,0.0,46.5,46.5,46.5,0.0,139.6,23455
1925,22,1926-02-25,1004,38,6,5,4,59,115,0.11,888,0,0,0,0,0,0,38,6,5,4,59,939,222,222,222,222,990.0,968.4,0.52,0.26,989.2,20.5,20.5,20.5,20.5,0.94,0.94,0.94,0.94,40.8,40.8,40.8,40.8,163.3,27442
1925,23,1926-03-04,1400,41,8,7,6,67,129,0.09,1095,175,39,6,9,8,112,80,14,16,14,179,1207,273,273,273,273,990.0,969.7,0.86,0.47,988.7,18.5,18.5,18.5,18.5,0.93,0.93,0.93,0.93,45.4,45.4,45.4,45.4,181.4,30482
1925,24,1926-03-11,1926,49,9,9,9,107,183,0.1,1100,643,51,9,16,31,535,100,18,25,40,642,1243,275,275,275,275,990.0,971.3,0.92,0.48,988.6,16.7,16.7,16.7,16.7,0.93,0.93,0.93,0.93,40.9,40.9,40.9,40.9,163.7,27499
1925,25,1926-03-18,3425,49,9,9,9,107,183,0.06,1100,2142,51,9,16,67,1998,100,18,25,76,2105,1243,275,275,275,275,990.0,974.9,0.92,0.48,988.6,13.2,13.2,13.2,13.2,0.88,0.88,0.88,0.88,30.8,30.8,30.8,30.8,123.2,20698
1925,26,1926-03-25,4535,49,9,9,9,107,183,0.04,1100,3252,51,9,16,71,3105,100,18,25,80,3212,1243,275,275,275,275,990.0,977.2,0.92,0.48,988.6,10.9,10.9,10.9,10.9,0.84,0.84,0.84,0.84,24.1,24.1,24.1,24.1,96.6,16227
1925,27,1926-04-01,4444,70,14,18,25,168,295,0.07,1100,3049,30,4,7,55,2953,100,18,25,80,3121,1243,275,275,275,275,990.0,977.0,0.92,0.48,988.6,11.1,11.1,11.1,11.1,0.84,0.84,0.84,0.84,24.6,24.6,24.6,24.6,98.5,16553
1925,28,1926-04-08,4252,70,14,18,25,168,295,0.07,1100,2857,30,4,7,55,2761,100,18,25,80,2929,1243,275,275,275,275,990.0,976.6,0.92,0.48,988.6,11.4,11.4,11.4,11.4,0.85,0.85,0.85,0.85,25.7,25.7,25.7,25.7,102.6,17239
1925,29,1926-04-15,3838,70,14,18,25,168,295,0.08,1100,2443,30,4,7,55,2347,100,18,25,80,2515,1243,275,275,275,275,990.0,975.8,0.92,0.48,988.6,12.2,12.2,12.2,12.2,0.87,0.87,0.87,0.87,28.0,28.0,28.0,28.0,112.0,18823
1925,30,1926-04-22,3669,70,14,18,25,168,295,0.08,1100,2274,30,4,7,55,2178,100,18,25,80,2346,1243,275,275,275,275,990.0,975.5,0.92,0.48,988.6,12.6,12.6,12.6,12.6,0.87,0.87,0.87,0.87,29.1,29.1,29.1,29.1,116.2,19525
1925,31,1926-04-29,3429,66,14,17,23,192,313,0.09,1100,2015,33,4,7,56,1914,100,18,25,80,2106,1243,275,275,275,275,990.0,975.0,0.92,0.48,988.6,13.1,13.1,13.1,13.1,0.88,0.88,0.88,0.88,30.5,30.5,30.5,30.5,122.2,20528
1925,32,1926-05-06,2908,65,14,17,23,202,321,0.11,1100,1487,34,3,8,57,1383,100,18,25,80,1585,1243,275,275,275,275,990.0,973.8,0.92,0.48,988.6,14.3,14.3,14.3,14.3,0.9,0.9,0.9,0.9,34.0,34.0,34.0,34.0,135.9,22836
1925,33,1926-05-13,2434,65,14,17,23,202,321,0.13,1100,1013,35,4,8,57,909,100,18,25,80,1111,1243,275,275,275,275,990.0,972.6,0.92,0.48,988.6,15.4,15.4,15.4,15.4,0.91,0.91,0.91,0.91,37.3,37.3,37.3,37.3,149.1,25043
1925,34,1926-05-20,2080,56,13,13,17,181,282,0.14,1100,697,43,4,11,44,593,100,18,25,61,775,1243,275,275,275,275,990.0,971.8,0.92,0.48,988.6,16.3,16.3,16.3,16.3,0.92,0.92,0.92,0.92,39.7,39.7,39.7,39.7,158.8,26672
1925,35,1926-05-27,1725,54,12,12,15,161,257,0.15,1100,368,45,5,12,22,282,100,18,25,38,443,1243,275,275,275,275,990.0,970.7,0.92,0.48,988.6,17.3,17.3,17.3,17.3,0.93,0.93,0.93,0.93,42.6,42.6,42.6,42.6,170.4,28623
1925,36,1926-06-03,1452,53,12,12,13,120,210,0.15,1100,142,31,4,7,8,89,84,16,19,21,209,1221,275,275,275,275,990.0,969.8,0.88,0.48,988.6,18.3,18.3,18.3,18.3,0.93,0.93,0.93,0.93,45.0,45.0,45.0,45.0,180.0,30237
1925,37,1926-06-10,1230,53,12,12,13,120,210,0.17,1019,0,0,0,0,0,0,53,12,12,13,120,1096,254,254,254,254,990.0,969.1,0.69,0.38,988.9,19.3,19.3,19.3,19.3,0.94,0.94,0.94,0.94,44.5,44.5,44.5,44.5,177.8,29878
1925,38,1926-06-17,1080,53,12,12,13,120,210,0.19,870,0,0,0,0,0,0,53,12,12,13,120,947,236,236,236,223,990.0,968.7,0.52,0.25,989.2,20.2,20.2,20.2,20.1,0.94,0.94,0.94,0.94,43.1,43.1,43.1,40.4,158.2,26573
1925,39,1926-06-24,919,53,12,12,13,120,210,0.23,709,0,0,0,0,0,0,53,12,12,13,120,786,236,236,236,0,990.0,968.1,0.38,0.15,989.5,21.0,21.0,21.0,0.0,0.94,0.94,0.94,0.0,44.7,44.7,44.7,0.0,134.1,22526
1925,40,1926-07-01,737,50,10,9,9,108,186,0.25,551,0,0,0,0,0,0,50,10,9,9,108,620,233,233,197,0,990.0,967.3,0.28,0.09,989.6,21.9,21.9,21.8,0.0,0.94,0.94,0.93,0.0,45.8,45.8,38.1,0.0,108.0,18140
1925,41,1926-07-08,598,50,10,9,9,108,186,0.31,412,0,0,0,0,0,0,50,10,9,9,108,481,206,206,0,0,990.0,966.8,0.2,0.05,989.7,22.7,22.7,0.0,0.0,0.93,0.93,0.0,0.0,41.7,41.7,0.0,0.0,83.4,14018
